	chr	start	end	TargetGene	PctChange	Significant	Regulated	IncludeInModel	CustomTargetGeneTSS	strand	PrimaryTissue	NeighborhoodCellLine	PerturbMethod	Clonality	RNAReadoutMethod	Reference	Notes	Reason	nKO	semKO	nCtrl	semCtrl	lfcSE	padj	ClassAnnotation	nTests	PowerAtEffectSize=0.1	PowerAtEffectSize=0.2	PowerAtEffectSize=0.25	PowerAtEffectSize=0.5	CellType	TargetGeneTSS	region.id
4079	chr19	12868285	12868805	JUNB	0.04341801	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			92.0	0.047542198057500006	912.0	0.013376599804799999		0.761174794484		122.0	0.509812363034	0.979787206155	0.998899805863	1.0	K562		
4080	chr19	12871305	12871845	JUNB	0.01549711	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			37.0	0.06329703200430001	912.0	0.013376599804799999		0.9714820996369999		122.0	0.222815897006	0.783185264472	0.940128451048	0.999999970223	K562		
4081	chr19	12876785	12877345	JUNB	0.07010909	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			88.0	0.046468511522199996	912.0	0.013376599804799999		0.567162039979		122.0	0.49766419418499996	0.980403811073	0.999019808767	1.0	K562		
4082	chr19	12886184	12886825	JUNB	-0.10484237	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			64.0	0.0444589260511	912.0	0.013376599804799999		0.28571914600299997		122.0	0.377307926986	0.9672132934630001	0.998240116279	1.0	K562		
4083	chr19	12888325	12888845	JUNB	-0.07957549	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			69.0	0.04807582860259999	912.0	0.013376599804799999		0.567162039979		122.0	0.41050256955	0.962271101471	0.997278987482	1.0	K562		
4084	chr19	12889945	12890545	JUNB	-0.03584427	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			65.0	0.0430224370005	912.0	0.013376599804799999		0.82715871937		122.0	0.381980878824	0.9725252949969999	0.9987734009020001	1.0	K562		
4085	chr19	12893105	12893985	JUNB	-0.12810479	True	True	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			143.0	0.030181498787599997	912.0	0.013376599804799999		0.00894145385278		122.0	0.736414019412	0.999874599829	0.9999998866519999	1.0	K562		
4086	chr19	12895265	12895785	JUNB	-0.27578786	True	True	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			36.0	0.0493732591344	912.0	0.013376599804799999		0.00168953487189		122.0	0.162788079492	0.8344367911570001	0.97437037705	0.999999999996	K562		
4087	chr19	12900645	12901165	JUNB	-0.31210061	True	True	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			114.0	0.0369180558484	912.0	0.013376599804799999		9.24454053369e-13		122.0	0.616396680587	0.997763452705	0.999980729654	1.0	K562		
4088	chr19	12906845	12907745	JUNB	0.0644725	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			102.0	0.038966556255699995	912.0	0.013376599804799999		0.567162039979		122.0	0.5684817896959999	0.995335771964	0.9999314685709999	1.0	K562		
4089	chr19	12912425	12912974	JUNB	0.05211479	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			96.0	0.0376580182579	912.0	0.013376599804799999		0.662500045629		122.0	0.55017576103	0.995710692554	0.999947676296	1.0	K562		
4090	chr19	12916645	12917677	JUNB	0.04965888	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			139.0	0.0355503052514	912.0	0.013376599804799999		0.594581108514		122.0	0.6857346969920001	0.9990849658409999	0.999995350517	1.0	K562		
4091	chr19	12935945	12936745	JUNB	0.03253565	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			103.0	0.0371062166708	912.0	0.013376599804799999		0.794965773327		122.0	0.579283645898	0.9968840257680001	0.99996872134	1.0	K562		
4092	chr19	12939125	12939705	JUNB	0.05206906	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			60.0	0.063080532778	912.0	0.013376599804799999		0.761174794484		122.0	0.37495136324100004	0.891029782963	0.977647442349	0.999999998002	K562		
4093	chr19	12941239	12941805	JUNB	0.04880378	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			73.0	0.0434335771034	912.0	0.013376599804799999		0.761174794484		122.0	0.431157600974	0.97866616302	0.999117410897	1.0	K562		
4094	chr19	12943165	12943725	JUNB	0.05574444	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			87.0	0.04452215801559999	912.0	0.013376599804799999		0.660975337847		122.0	0.497103521119	0.983976401217	0.9993576199240001	1.0	K562		
4095	chr19	12946045	12946545	JUNB	0.01618908	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			78.0	0.04412198876159999	912.0	0.013376599804799999		0.9599194182459999		122.0	0.45726353668799996	0.980378309277	0.999172693307	1.0	K562		
4096	chr19	12947025	12947525	JUNB	-0.03074583	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			76.0	0.0516203909306	912.0	0.013376599804799999		0.847893262559		122.0	0.44426887150899996	0.958640600654	0.996238539454	1.0	K562		
4097	chr19	12948705	12949508	JUNB	-0.02304279	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			67.0	0.048968890961100006	912.0	0.013376599804799999		0.921807368		122.0	0.400046160235	0.9569838918970001	0.996550477639	1.0	K562		
4098	chr19	12951265	12951825	JUNB	0.00843095	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			90.0	0.04850200236169999	912.0	0.013376599804799999		0.9714820996369999		122.0	0.501162330862	0.976730924369	0.9985786852770001	1.0	K562		
4099	chr19	12951925	12952425	JUNB	-0.06619277	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			87.0	0.036229816286699995	912.0	0.013376599804799999		0.594570127769		122.0	0.512515693247	0.995612327844	0.9999548611799999	1.0	K562		
4100	chr19	12958325	12958825	JUNB	0.01155975	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			75.0	0.046499370920699994	912.0	0.013376599804799999		0.9714820996369999		122.0	0.441420963181	0.9725319533319999	0.998425244709	1.0	K562		
4101	chr19	12977965	12978745	JUNB	-0.00283046	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			119.0	0.0351245067339	912.0	0.013376599804799999		0.97879725347		122.0	0.640891935593	0.998742162067	0.9999932473109999	1.0	K562		
4102	chr19	12983025	12983525	JUNB	0.08184572	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			29.0	0.08822525509410001	912.0	0.013376599804799999		0.761174794484		122.0	0.218918898726	0.634879495539	0.817302329586	0.999895039707	K562		
4103	chr19	12983645	12984185	JUNB	-0.08536013	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			41.0	0.0605189605974	912.0	0.013376599804799999		0.594581108514		122.0	0.248085935061	0.8245660645659999	0.959037426692	0.999999996111	K562		
4104	chr19	12992085	12992645	JUNB	0.02872512	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			88.0	0.052281609115	912.0	0.013376599804799999		0.847893262559		122.0	0.48811208776299997	0.9658653271400001	0.997017860133	1.0	K562		
4105	chr19	12995825	12996325	JUNB	-0.13142746	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			76.0	0.0438073221981	912.0	0.013376599804799999		0.086649041692		122.0	0.44727855279	0.9798504977600001	0.999161801595	1.0	K562		
4106	chr19	12996905	12998745	JUNB	-0.13006503	True	True	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			221.0	0.030429927181000002	912.0	0.013376599804799999		0.00120275336505		122.0	0.789740591163	0.9999316109180001	0.999999947579	1.0	K562		
4107	chr19	13001505	13002192	JUNB	-0.03748155	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			94.0	0.0554630344593	912.0	0.013376599804799999		0.778464236738		122.0	0.501672880734	0.9605359477590001	0.9957721777240001	0.999999999999	K562		
4108	chr19	13019305	13019805	JUNB	0.04394711	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			48.0	0.0741794738599	912.0	0.013376599804799999		0.82715871937		122.0	0.327207849914	0.810312244806	0.938510505944	0.999999410394	K562		
4109	chr19	13029836	13030425	JUNB	-0.01440877	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			94.0	0.0401139664863	912.0	0.013376599804799999		0.9599194182459999		122.0	0.537232788515	0.993020978646	0.9998640931880001	1.0	K562		
4110	chr19	13044308	13044885	JUNB	-0.04129443	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			91.0	0.0339976361501	912.0	0.013376599804799999		0.761174794484		122.0	0.541104150625	0.997746808261	0.9999871702609999	1.0	K562		
4111	chr19	13047265	13047765	JUNB	0.04183501	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			38.0	0.0605711079585	912.0	0.013376599804799999		0.847893262559		122.0	0.22484153336399998	0.804046643652	0.95176553698	0.9999999937399999	K562		
4112	chr19	13049025	13049663	JUNB	0.03773905	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			97.0	0.0460810729854	912.0	0.013376599804799999		0.775129056181		122.0	0.531612779591	0.9847441050560001	0.999325651514	1.0	K562		
4113	chr19	13056305	13057565	JUNB	0.07543399	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			139.0	0.0478326027485	912.0	0.013376599804799999		0.32230718734999997		122.0	0.611684562917	0.989193147138	0.999523041646	1.0	K562		
4114	chr19	13067818	13068345	JUNB	0.06562165	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			88.0	0.0375129690754	912.0	0.013376599804799999		0.594581108514		122.0	0.51742407092	0.994684134116	0.999930521866	1.0	K562		
4115	chr19	13075665	13076805	JUNB	-0.00855659	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			132.0	0.0346888473567	912.0	0.013376599804799999		0.9714820996369999		122.0	0.679087706034	0.9991971445919999	0.999996597952	1.0	K562		
4116	chr19	13085005	13085525	JUNB	0.10299381	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			38.0	0.0643546724352	912.0	0.013376599804799999		0.567162039979		122.0	0.236311532679	0.789056941319	0.941072290183	0.9999999600309999	K562		
4117	chr19	13088545	13089065	JUNB	0.06644615	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			68.0	0.0451754853237	912.0	0.013376599804799999		0.594581108514		122.0	0.405498000758	0.9701739451970001	0.9983831639120001	1.0	K562		
4118	chr19	13094325	13094825	JUNB	0.1138807	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			64.0	0.0613333461761	912.0	0.013376599804799999		0.252820419809		122.0	0.39447070539000006	0.9074646434039999	0.9830726088130001	0.9999999994840001	K562		
4119	chr19	13095965	13096465	JUNB	0.02600256	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			48.0	0.0508577342485	912.0	0.013376599804799999		0.9233723571979999		122.0	0.277883497476	0.905316321085	0.988189848515	0.999999999999	K562		
4120	chr19	13107305	13107805	JUNB	0.09459437	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			89.0	0.0581726531626	912.0	0.013376599804799999		0.28571914600299997		122.0	0.48387910958400004	0.9489629081200001	0.993291981108	0.9999999999860001	K562		
4121	chr19	13123985	13124525	JUNB	-0.06656173	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			73.0	0.044255369937899997	912.0	0.013376599804799999		0.594581108514		122.0	0.433645179229	0.977025721786	0.998955746916	1.0	K562		
4122	chr19	13127205	13127805	JUNB	-0.01984912	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			40.0	0.0516346678184	912.0	0.013376599804799999		0.9714820996369999		122.0	0.211669200715	0.858622310193	0.9778661295200001	0.9999999999889999	K562		
4123	chr19	13133545	13134045	JUNB	0.07074622	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			48.0	0.0663652010482	912.0	0.013376599804799999		0.672659075195		122.0	0.314498691744	0.839881029357	0.9584097410310001	0.99999997107	K562		
4124	chr19	13144765	13145325	JUNB	0.06698958	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			72.0	0.044893746933500005	912.0	0.013376599804799999		0.594581108514		122.0	0.42822081830200004	0.9746392758110001	0.998741109469	1.0	K562		
4125	chr19	13162305	13162805	JUNB	0.06968501	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			63.0	0.0547531284504	912.0	0.013376599804799999		0.594581108514		122.0	0.38500377692500004	0.9308078181209999	0.991080284267	0.9999999999950001	K562		
4126	chr19	13172085	13172605	JUNB	0.00566197	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			74.0	0.05035586368099999	912.0	0.013376599804799999		0.97879725347		122.0	0.43796746235699996	0.961064743167	0.9967637211499999	1.0	K562		
4127	chr19	13180365	13180865	JUNB	-0.01629399	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			75.0	0.0373948152336	912.0	0.013376599804799999		0.9599194182459999		122.0	0.445637224459	0.9913725114030001	0.999863781278	1.0	K562		
4128	chr19	13190225	13190725	JUNB	-0.00466613	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			61.0	0.054919926759599995	912.0	0.013376599804799999		0.97879725347		122.0	0.37423258556500005	0.926254288178	0.9901760827399999	0.999999999993	K562		
4129	chr19	13204505	13205025	JUNB	-0.00808009	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			94.0	0.0343082567426	912.0	0.013376599804799999		0.9714820996369999		122.0	0.554791385101	0.997837385796	0.99998730093	1.0	K562		
4130	chr19	13208405	13209625	JUNB	-0.00124382	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			135.0	0.0333406807319	912.0	0.013376599804799999		0.990522466802		122.0	0.695615979531	0.9995087428470001	0.9999986159250001	1.0	K562		
4131	chr19	13213425	13214345	JUNB	0.09914289999999999	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			185.0	0.0346440935361	912.0	0.013376599804799999		0.0582093061835		122.0	0.7591624567280001	0.999658549064	0.9999989456839999	1.0	K562		
4132	chr19	13215145	13215725	JUNB	0.0379259	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			88.0	0.0396505380753	912.0	0.013376599804799999		0.778464236738		122.0	0.512883755203	0.9922824871439999	0.9998509014899999	1.0	K562		
4133	chr19	13227213	13228345	JUNB	0.02085511	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			63.0	0.0552220815233	912.0	0.013376599804799999		0.957135649408		122.0	0.38540808703199997	0.929037980049	0.9905791760629999	0.999999999993	K562		
4134	chr19	13228625	13229351	JUNB	0.11441509	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			88.0	0.0523874906602	912.0	0.013376599804799999		0.142942784884		122.0	0.489924606065	0.965943168654	0.997011223336	1.0	K562		
4135	chr19	13229485	13229985	JUNB	0.03396626	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			74.0	0.047647521803699994	912.0	0.013376599804799999		0.828103035459		122.0	0.438529989685	0.968974391622	0.997987801339	1.0	K562		
4136	chr19	13260938	13261531	JUNB	0.02549456	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			87.0	0.0399104502267	912.0	0.013376599804799999		0.865790917942		122.0	0.507797496232	0.9916958792110001	0.9998302479200001	1.0	K562		
4137	chr19	13262245	13262985	JUNB	0.00936961	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			114.0	0.0321106444558	912.0	0.013376599804799999		0.9714820996369999		122.0	0.645673018388	0.999419781978	0.999998605748	1.0	K562		
4138	chr19	13263605	13264105	JUNB	0.10353746	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			78.0	0.042639882730700004	912.0	0.013376599804799999		0.252820419809		122.0	0.460613040379	0.9837742838529999	0.99943831119	1.0	K562		
4139	chr19	13266245	13266765	JUNB	0.06645264	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			83.0	0.0535872841517	912.0	0.013376599804799999		0.594581108514		122.0	0.471686468781	0.9590288850249999	0.9959131002320001	1.0	K562		
4140	chr19	13273605	13274145	JUNB	-0.00352234	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			95.0	0.04300346213740001	912.0	0.013376599804799999		0.97879725347		122.0	0.53312363416	0.989376762521	0.999679683688	1.0	K562		
4141	chr19	13274445	13275785	JUNB	-0.02124119	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			97.0	0.0374844007968	912.0	0.013376599804799999		0.885132205763		122.0	0.557295961977	0.996054526248	0.999954420314	1.0	K562		
4142	chr19	13283085	13283605	JUNB	0.05107868	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			72.0	0.063337565088	912.0	0.013376599804799999		0.761174794484		122.0	0.427063025991	0.913228971266	0.983549675334	0.9999999989839999	K562		
4143	chr19	13301925	13302425	JUNB	0.06121623	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			36.0	0.0529498346424	912.0	0.013376599804799999		0.7731647529569999		122.0	0.17939141677200002	0.819475261992	0.966292266757	0.999999999926	K562		
4144	chr19	13306445	13306985	JUNB	0.01395629	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			44.0	0.0642222375177	912.0	0.013376599804799999		0.9714820996369999		122.0	0.282874941917	0.828958081576	0.956574228549	0.9999999833550001	K562		
4145	chr19	13323585	13324085	JUNB	0.03208198	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			58.0	0.049667291988000004	912.0	0.013376599804799999		0.865790917942		122.0	0.348384383906	0.9399598672730001	0.9942397004000001	1.0	K562		
4146	chr19	13345245	13345765	JUNB	0.00761213	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			69.0	0.0467393265689	912.0	0.013376599804799999		0.97879725347		122.0	0.41218014960999994	0.966747390712	0.997904890305	1.0	K562		
4147	chr19	13358545	13359065	JUNB	-0.00903066	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			60.0	0.0467729541825	912.0	0.013376599804799999		0.9714820996369999		122.0	0.356676100907	0.954315384945	0.996696275	1.0	K562		
4148	chr19	13371805	13372345	JUNB	0.11917622	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			43.0	0.07283241256350001	912.0	0.013376599804799999		0.350650264612		122.0	0.294277621128	0.79088527911	0.931189752736	0.9999994153790001	K562		
4149	chr19	13373145	13373685	JUNB	0.03933227	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			28.0	0.0768030043344	912.0	0.013376599804799999		0.885132205763		122.0	0.18210154589000002	0.64629513857	0.845351536417	0.999987973373	K562		
4150	chr19	13387865	13388365	JUNB	0.05384884	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			51.0	0.047667168431599995	912.0	0.013376599804799999		0.761174794484		122.0	0.292386882765	0.9296824041089999	0.9934924743510001	1.0	K562		
4151	chr19	13388705	13389265	JUNB	-0.00201208	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			34.0	0.0695366070591	912.0	0.013376599804799999		0.990522466802		122.0	0.216884037165	0.735469274704	0.909150007067	0.9999994307100001	K562		
4152	chr19	13492665	13493165	JUNB	0.05087253	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			51.0	0.0444650988743	912.0	0.013376599804799999		0.775129056181		122.0	0.282328264158	0.942679791099	0.996028475512	1.0	K562		
4153	chr19	13507325	13507905	JUNB	-0.01259425	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			42.0	0.0560286803708	912.0	0.013376599804799999		0.9714820996369999		122.0	0.24462664965300002	0.8518759610240001	0.972095111414	0.999999999798	K562		
4154	chr19	13512165	13512685	JUNB	0.12018737	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			37.0	0.0774935847894	912.0	0.013376599804799999		0.429095364943		122.0	0.261488747909	0.736587886459	0.897721168791	0.9999956609239999	K562		
4155	chr19	13539145	13539665	JUNB	-0.03450512	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			36.0	0.072441992446	912.0	0.013376599804799999		0.885132205763		122.0	0.241698869449	0.744286746097	0.909119295827	0.999998871953	K562		
4156	chr19	13693805	13694345	JUNB	-0.09510758	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			33.0	0.0685637250365	912.0	0.013376599804799999		0.594581108514		122.0	0.281709308573	0.803374556314	0.941733172736	0.999999868543	K562		
4157	chr12	54089985	54090485	ITGA5	-0.024815056000000002	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			49.0	0.0224725550862	996.0	0.00732098181233		0.991842183927		136.0	0.907771109886	0.9999999863689999	1.0	1.0	K562		
4158	chr12	54095465	54096005	ITGA5	-0.005955163	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			74.0	0.019332133342500002	996.0	0.00732098181233		0.991842183927		136.0	0.9828000585719999	0.9999999999979999	1.0	1.0	K562		
4159	chr12	54113365	54113885	ITGA5	0.020598316000000002	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			42.0	0.0317000205878	996.0	0.00732098181233		0.991842183927		136.0	0.7833953274959999	0.99994269555	0.999999965588	1.0	K562		
4160	chr12	54120005	54120525	ITGA5	-0.047997057	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			38.0	0.038150231542699996	996.0	0.00732098181233		0.991842183927		136.0	0.7095734272149999	0.9991151517	0.9999949145550001	1.0	K562		
4161	chr12	54121057	54121645	ITGA5	-0.013922836999999999	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			83.0	0.0186039443685	996.0	0.00732098181233		0.991842183927		136.0	0.990258379012	1.0	1.0	1.0	K562		
4162	chr12	54137285	54137825	ITGA5	0.014491734	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			68.0	0.0201190932605	996.0	0.00732098181233		0.991842183927		136.0	0.973398447463	0.99999999998	1.0	1.0	K562		
4163	chr12	54140345	54140845	ITGA5	-0.024447599	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			66.0	0.0152462702306	996.0	0.00732098181233		0.991842183927		136.0	0.992290132986	1.0	1.0	1.0	K562		
4164	chr12	54145285	54145785	ITGA5	0.004947476	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			77.0	0.019656617233200002	996.0	0.00732098181233		0.991842183927		136.0	0.983486035264	0.999999999997	1.0	1.0	K562		
4165	chr12	54150568	54151385	ITGA5	0.006511376	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			96.0	0.0137105707813	996.0	0.00732098181233		0.991842183927		136.0	0.999451049866	1.0	1.0	1.0	K562		
4166	chr12	54161385	54161905	ITGA5	0.026442918	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			26.0	0.025094203509900003	996.0	0.00732098181233		0.991842183927		136.0	0.597495110959	0.999976732219	0.999999998919	1.0	K562		
4167	chr12	54185445	54185945	ITGA5	0.018537457	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			50.0	0.0193302481812	996.0	0.00732098181233		0.991842183927		136.0	0.94051905166	0.999999999921	1.0	1.0	K562		
4168	chr12	54202705	54203225	ITGA5	-0.002109557	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			33.0	0.0249306539967	996.0	0.00732098181233		0.991842183927		136.0	0.740737699346	0.999996509063	0.999999999931	1.0	K562		
4169	chr12	54332165	54332825	ITGA5	0.0038236	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			67.0	0.02003499625	996.0	0.00732098181233		0.991842183927		136.0	0.972680595397	0.999999999981	1.0	1.0	K562		
4170	chr12	54335385	54335985	ITGA5	-0.023788818	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			35.0	0.024913503371799997	996.0	0.00732098181233		0.991842183927		136.0	0.769312142743	0.99999775859	0.9999999999629999	1.0	K562		
4171	chr12	54338465	54338985	ITGA5	-0.055688796	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			63.0	0.0201615990636	996.0	0.00732098181233		0.943864635415		136.0	0.966368291689	0.999999999958	1.0	1.0	K562		
4172	chr12	54342605	54343125	ITGA5	-0.014327066000000001	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			65.0	0.015505024607	996.0	0.00732098181233		0.991842183927		136.0	0.9909332764929999	1.0	1.0	1.0	K562		
4173	chr12	54343245	54343805	ITGA5	0.005657466	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			79.0	0.0159170112205	996.0	0.00732098181233		0.991842183927		136.0	0.9955017556129999	1.0	1.0	1.0	K562		
4174	chr12	54344065	54344565	ITGA5	-0.013911294	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			80.0	0.025933856948000003	996.0	0.00732098181233		0.991842183927		136.0	0.9517783739560001	0.9999999613420001	1.0	1.0	K562		
4175	chr12	54357185	54357705	ITGA5	0.0035938840000000003	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			60.0	0.0231473871215	996.0	0.00732098181233		0.991842183927		136.0	0.939154824921	0.9999999927240001	1.0	1.0	K562		
4176	chr12	54357725	54358345	ITGA5	-0.012162768000000001	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			37.0	0.0292515165256	996.0	0.00732098181233		0.991842183927		136.0	0.757448296976	0.999970208506	0.999999992969	1.0	K562		
4177	chr12	54368490	54368990	ITGA5	0.014174299999999999	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			80.0	0.0146611334138	996.0	0.00732098181233		0.991842183927		136.0	0.9975956695170001	1.0	1.0	1.0	K562		
