File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF743FLS	bam	bam		unfiltered alignments	hg19	ENCSR000AMO	Histone ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE		see document		2	2_1		36					/files/ENCFF807MUK/, /files/ENCFF000BFH/	424308021	ENCODE Processing Pipeline	33e1d957ac4e958cdc44e56f81c15d69		https://www.encodeproject.org/files/ENCFF743FLS/@@download/ENCFF743FLS.bam				released	s3://encode-public/2017/02/13/15b51f1d-addb-4f20-8b88-6b9aeac795d6/ENCFF743FLS.bam	inconsistent platforms, low read length	insufficient read depth	extremely low read depth
ENCFF208LPX	bam	bam		alignments	hg19	ENCSR000AMO	Histone ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE		see document		2	2_1		36					/files/ENCFF807MUK/, /files/ENCFF000BFH/	276241082	ENCODE Processing Pipeline	d2a4208c0b80883844f5db57057eb9c1		https://www.encodeproject.org/files/ENCFF208LPX/@@download/ENCFF208LPX.bam				released	s3://encode-public/2017/02/13/6a3f330c-cd27-4671-a2df-f9c7e5bb25e7/ENCFF208LPX.bam	inconsistent platforms, low read length	insufficient read depth	extremely low read depth
ENCFF083ZOD	bam	bam		unfiltered alignments	hg19	ENCSR716FUH	Histone ChIP-seq	UBERON:0002046	thyroid gland	tissue	Homo sapiens										H3K27ac-human	DNA						2016-11-05	ENCODE		sonication (generic)	200-600	1	1_1		76					/files/ENCFF807MUK/, /files/ENCFF870TZH/, /files/ENCFF339ODV/	1904563391	ENCODE Processing Pipeline	245a2f80b9ff88db30fb528537f5ec17		https://www.encodeproject.org/files/ENCFF083ZOD/@@download/ENCFF083ZOD.bam				released	s3://encode-public/2016/11/05/781950a2-d1b4-4679-99a1-addcadaba93a/ENCFF083ZOD.bam			
ENCFF684USK	bam	bam		alignments	hg19	ENCSR716FUH	Histone ChIP-seq	UBERON:0002046	thyroid gland	tissue	Homo sapiens										H3K27ac-human	DNA						2016-11-05	ENCODE		sonication (generic)	200-600	1	1_1		76					/files/ENCFF807MUK/, /files/ENCFF870TZH/, /files/ENCFF339ODV/	1632830059	ENCODE Processing Pipeline	3b224a28bdb772164a932083b0cc2583		https://www.encodeproject.org/files/ENCFF684USK/@@download/ENCFF684USK.bam				released	s3://encode-public/2016/11/05/1b9a4380-1d1f-4093-8957-2395608569b7/ENCFF684USK.bam			
ENCFF195XJK	bam	bam		redacted unfiltered alignments	hg19	ENCSR579YLO	Histone ChIP-seq	NTR:0003079	fibroblast of breast	primary cell	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		75					/files/ENCFF289TNM/, /files/ENCFF807MUK/	344076082	ENCODE Processing Pipeline	3384eb550a01f9ac3facfd8e7c95e557		https://www.encodeproject.org/files/ENCFF195XJK/@@download/ENCFF195XJK.bam				released	s3://encode-public/2018/01/20/a16af914-3e41-490e-a5f5-95f32211a2b6/ENCFF195XJK.bam	control low read depth		
ENCFF205LLD	bam	bam		redacted alignments	hg19	ENCSR579YLO	Histone ChIP-seq	NTR:0003079	fibroblast of breast	primary cell	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		75					/files/ENCFF289TNM/, /files/ENCFF807MUK/	267789169	ENCODE Processing Pipeline	dae8fe78b2d612d16ad837a852f07854		https://www.encodeproject.org/files/ENCFF205LLD/@@download/ENCFF205LLD.bam				released	s3://encode-public/2018/01/20/986698dc-8f34-4f99-a905-c612543d5a89/ENCFF205LLD.bam	control low read depth		
ENCFF277LWU	bam	bam		unfiltered alignments	hg19	ENCSR792VLP	Histone ChIP-seq	UBERON:0001157	transverse colon	tissue	Homo sapiens										H3K27ac-human	DNA						2018-12-14	ENCODE		none, sonication (generic)	200-600	1	1_1, 1_2		76					/files/ENCFF792AEJ/, /files/ENCFF767RRK/, /files/ENCFF807MUK/, /files/ENCFF355XNV/, /files/ENCFF377RRF/	1977709204	ENCODE Processing Pipeline	84c6188e836c010ffa688de797314600		https://www.encodeproject.org/files/ENCFF277LWU/@@download/ENCFF277LWU.bam				released	s3://encode-public/2018/11/27/f079066a-7f15-4532-99ea-e6a8be934ee9/ENCFF277LWU.bam	inconsistent platforms		
ENCFF485QGB	bam	bam		alignments	hg19	ENCSR792VLP	Histone ChIP-seq	UBERON:0001157	transverse colon	tissue	Homo sapiens										H3K27ac-human	DNA						2018-12-14	ENCODE		none, sonication (generic)	200-600	1	1_1, 1_2		76					/files/ENCFF792AEJ/, /files/ENCFF767RRK/, /files/ENCFF807MUK/, /files/ENCFF355XNV/, /files/ENCFF377RRF/	1725067295	ENCODE Processing Pipeline	81dbf0601d543f078efe142678166e6e		https://www.encodeproject.org/files/ENCFF485QGB/@@download/ENCFF485QGB.bam				released	s3://encode-public/2018/11/27/e463cff8-53c2-47d3-8e17-8b38e8ac7289/ENCFF485QGB.bam	inconsistent platforms		
ENCFF407KSM	bam	bam		unfiltered alignments	hg19	ENCSR792VLP	Histone ChIP-seq	UBERON:0001157	transverse colon	tissue	Homo sapiens										H3K27ac-human	DNA						2018-12-14	ENCODE		none, sonication (generic)	200-600	2	2_1, 2_2		76					/files/ENCFF113KRD/, /files/ENCFF673MQC/, /files/ENCFF653KLY/, /files/ENCFF987WIQ/, /files/ENCFF807MUK/, /files/ENCFF688YVM/, /files/ENCFF916DUF/, /files/ENCFF206EUG/, /files/ENCFF428QLZ/	1953726673	ENCODE Processing Pipeline	d673b6254368880a613883ca5103d4c5		https://www.encodeproject.org/files/ENCFF407KSM/@@download/ENCFF407KSM.bam				released	s3://encode-public/2019/08/30/4bb32e2f-8de2-4135-a189-0b2e55486f9f/ENCFF407KSM.bam	inconsistent platforms		
ENCFF618BBD	bam	bam		alignments	hg19	ENCSR792VLP	Histone ChIP-seq	UBERON:0001157	transverse colon	tissue	Homo sapiens										H3K27ac-human	DNA						2018-12-14	ENCODE		none, sonication (generic)	200-600	2	2_1, 2_2		76					/files/ENCFF113KRD/, /files/ENCFF673MQC/, /files/ENCFF653KLY/, /files/ENCFF987WIQ/, /files/ENCFF807MUK/, /files/ENCFF688YVM/, /files/ENCFF916DUF/, /files/ENCFF206EUG/, /files/ENCFF428QLZ/	1670903206	ENCODE Processing Pipeline	01202d21950a4a5ea28242e6276df0ca		https://www.encodeproject.org/files/ENCFF618BBD/@@download/ENCFF618BBD.bam				released	s3://encode-public/2019/08/30/6c735570-5ba4-412c-bd17-16792a8384d8/ENCFF618BBD.bam	inconsistent platforms		
ENCFF653INA	bam	bam		unfiltered alignments	hg19	ENCSR069EGE	Histone ChIP-seq	UBERON:0001157	transverse colon	tissue	Homo sapiens										H3K27ac-human	DNA						2017-10-30	ENCODE		sonication (generic)	200-600	3	3_1		76					/files/ENCFF040XEO/, /files/ENCFF173QJF/, /files/ENCFF922CDY/, /files/ENCFF088QFN/, /files/ENCFF033YTT/, /files/ENCFF778KZF/, /files/ENCFF807MUK/	1648665199	ENCODE Processing Pipeline	e82d445e9bbe65eaf808e7d6f745ddbd		https://www.encodeproject.org/files/ENCFF653INA/@@download/ENCFF653INA.bam				released	s3://encode-public/2019/08/30/2244a5ab-6860-468b-8c8f-4a09ca28aa10/ENCFF653INA.bam	inconsistent platforms		
ENCFF037BUO	bam	bam		alignments	hg19	ENCSR069EGE	Histone ChIP-seq	UBERON:0001157	transverse colon	tissue	Homo sapiens										H3K27ac-human	DNA						2017-10-30	ENCODE		sonication (generic)	200-600	3	3_1		76					/files/ENCFF040XEO/, /files/ENCFF173QJF/, /files/ENCFF922CDY/, /files/ENCFF088QFN/, /files/ENCFF033YTT/, /files/ENCFF778KZF/, /files/ENCFF807MUK/	1426864640	ENCODE Processing Pipeline	5286913fff9790cb36c5b5b07cb4c6a7		https://www.encodeproject.org/files/ENCFF037BUO/@@download/ENCFF037BUO.bam				released	s3://encode-public/2019/08/30/b5056eda-12d0-42ba-bdaf-da02abe52c08/ENCFF037BUO.bam	inconsistent platforms		
ENCFF965KEK	bam	bam		unfiltered alignments	hg19	ENCSR069EGE	Histone ChIP-seq	UBERON:0001157	transverse colon	tissue	Homo sapiens										H3K27ac-human	DNA						2017-10-30	ENCODE		sonication (generic)	200-600	1	1_1, 1_2		76					/files/ENCFF706KXN/, /files/ENCFF382QHO/, /files/ENCFF807MUK/, /files/ENCFF349JBL/, /files/ENCFF945XBP/	4376531987	ENCODE Processing Pipeline	3a2041e846baefbc0a9104612e86680c		https://www.encodeproject.org/files/ENCFF965KEK/@@download/ENCFF965KEK.bam				released	s3://encode-public/2019/08/30/903d03d1-333c-4854-843c-eab0240d0a90/ENCFF965KEK.bam	inconsistent platforms		
ENCFF126FRB	bam	bam		alignments	hg19	ENCSR069EGE	Histone ChIP-seq	UBERON:0001157	transverse colon	tissue	Homo sapiens										H3K27ac-human	DNA						2017-10-30	ENCODE		sonication (generic)	200-600	1	1_1, 1_2		76					/files/ENCFF706KXN/, /files/ENCFF382QHO/, /files/ENCFF807MUK/, /files/ENCFF349JBL/, /files/ENCFF945XBP/	3624679510	ENCODE Processing Pipeline	f97e53948abbca4d32cc794eb4d9cc2f		https://www.encodeproject.org/files/ENCFF126FRB/@@download/ENCFF126FRB.bam				released	s3://encode-public/2019/08/30/b6edd0d3-f29d-4b14-8fad-590212c73cc4/ENCFF126FRB.bam	inconsistent platforms		
ENCFF633ABY	bam	bam		unfiltered alignments	hg19	ENCSR596PFU	Histone ChIP-seq	UBERON:0001150	body of pancreas	tissue	Homo sapiens										H3K27ac-human	DNA						2016-07-28	ENCODE		sonication (generic)	200-600	1	1_1		76					/files/ENCFF015KLH/, /files/ENCFF807MUK/	1554407497	ENCODE Processing Pipeline	6a845faa3c290d5d6ead07a27ff007e4		https://www.encodeproject.org/files/ENCFF633ABY/@@download/ENCFF633ABY.bam				released	s3://encode-public/2016/10/26/844e3306-9df4-4370-95e6-709dd44533a8/ENCFF633ABY.bam			
ENCFF353UBN	bam	bam		alignments	hg19	ENCSR596PFU	Histone ChIP-seq	UBERON:0001150	body of pancreas	tissue	Homo sapiens										H3K27ac-human	DNA						2016-07-28	ENCODE		sonication (generic)	200-600	1	1_1		76					/files/ENCFF015KLH/, /files/ENCFF807MUK/	1331415366	ENCODE Processing Pipeline	9eb6c8995812dac4d7e1a448f284c692		https://www.encodeproject.org/files/ENCFF353UBN/@@download/ENCFF353UBN.bam				released	s3://encode-public/2016/10/26/b748c519-f2f6-4943-85c1-89f433a60e48/ENCFF353UBN.bam			
ENCFF536BFO	bam	bam		redacted alignments	hg19	ENCSR822ZIG	Histone ChIP-seq	CL:1001608	foreskin fibroblast	primary cell	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		76					/files/ENCFF807MUK/, /files/ENCFF596KYX/	183687033	ENCODE Processing Pipeline	c2684994f90c18cfdc33f969be040c01		https://www.encodeproject.org/files/ENCFF536BFO/@@download/ENCFF536BFO.bam				released	s3://encode-public/2018/01/21/2d0d148c-541a-49e1-a131-a294c1bfbb7e/ENCFF536BFO.bam	low read depth		
ENCFF677MBH	bam	bam		redacted unfiltered alignments	hg19	ENCSR822ZIG	Histone ChIP-seq	CL:1001608	foreskin fibroblast	primary cell	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		76					/files/ENCFF807MUK/, /files/ENCFF596KYX/	271377804	ENCODE Processing Pipeline	a822c0e2ba6d64d799072776a53807d8		https://www.encodeproject.org/files/ENCFF677MBH/@@download/ENCFF677MBH.bam				released	s3://encode-public/2018/01/21/664726d3-a641-400b-9c7d-8d07161af4cd/ENCFF677MBH.bam	low read depth		
ENCFF250QOQ	bam	bam		unfiltered alignments	hg19	ENCSR937EVN	Histone ChIP-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K27ac-human	DNA						2019-08-01	ENCODE		none, sonication (generic)	200-600	1	1_1, 1_2		76					/files/ENCFF226YFN/, /files/ENCFF807MUK/, /files/ENCFF235IVE/, /files/ENCFF935UTO/, /files/ENCFF653PKW/	3289799240	ENCODE Processing Pipeline	e8e07f0b38d4dbf1b525238d55a29938		https://www.encodeproject.org/files/ENCFF250QOQ/@@download/ENCFF250QOQ.bam				released	s3://encode-public/2019/07/17/1b67b799-56b5-4a8e-98bb-12a5bb495ac7/ENCFF250QOQ.bam			
ENCFF191RAO	bam	bam		alignments	hg19	ENCSR937EVN	Histone ChIP-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K27ac-human	DNA						2019-08-01	ENCODE		none, sonication (generic)	200-600	1	1_1, 1_2		76					/files/ENCFF226YFN/, /files/ENCFF807MUK/, /files/ENCFF235IVE/, /files/ENCFF935UTO/, /files/ENCFF653PKW/	2756357914	ENCODE Processing Pipeline	4d5f34d45e5bedc5030f5c782463bfaa		https://www.encodeproject.org/files/ENCFF191RAO/@@download/ENCFF191RAO.bam				released	s3://encode-public/2019/07/17/70be6f58-73e6-43b0-99f6-f8a494ce28b2/ENCFF191RAO.bam			
ENCFF739IOD	bam	bam		unfiltered alignments	hg19	ENCSR500YBS	Histone ChIP-seq	UBERON:0002046	thyroid gland	tissue	Homo sapiens										H3K27ac-human	DNA						2019-02-12	ENCODE		sonication (generic)	200-600	1	1_1, 1_2		76					/files/ENCFF908MFI/, /files/ENCFF807MUK/, /files/ENCFF912LCB/, /files/ENCFF089KJG/, /files/ENCFF431PJB/	3963705361	ENCODE Processing Pipeline	8466dbb6a8f4186fe0d9b89b9cdab3c0		https://www.encodeproject.org/files/ENCFF739IOD/@@download/ENCFF739IOD.bam				released	s3://encode-public/2019/02/10/7c06a76a-08bf-4ed8-a05f-e9ddfa7b8035/ENCFF739IOD.bam			
ENCFF626UMU	bam	bam		alignments	hg19	ENCSR500YBS	Histone ChIP-seq	UBERON:0002046	thyroid gland	tissue	Homo sapiens										H3K27ac-human	DNA						2019-02-12	ENCODE		sonication (generic)	200-600	1	1_1, 1_2		76					/files/ENCFF908MFI/, /files/ENCFF807MUK/, /files/ENCFF912LCB/, /files/ENCFF089KJG/, /files/ENCFF431PJB/	3382872711	ENCODE Processing Pipeline	6abd1ad9873c96c771b506831d02b862		https://www.encodeproject.org/files/ENCFF626UMU/@@download/ENCFF626UMU.bam				released	s3://encode-public/2019/02/10/eee8622e-71da-4b7a-b1da-8fabb5479c8d/ENCFF626UMU.bam			
ENCFF787LLJ	bam	bam		redacted unfiltered alignments	hg19	ENCSR011MGQ	Histone ChIP-seq	UBERON:0014455	subcutaneous abdominal adipose tissue	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF807MUK/, /files/ENCFF338AWO/, /files/ENCFF731QRB/	394586653	ENCODE Processing Pipeline	c5a07c50baa49015c48ede474bdd403f		https://www.encodeproject.org/files/ENCFF787LLJ/@@download/ENCFF787LLJ.bam				released	s3://encode-public/2018/01/19/4b58c1ac-3eea-402c-9ddb-a97c10a114bb/ENCFF787LLJ.bam	moderate library complexity, inconsistent platforms, low read length, low read depth, mild to moderate bottlenecking		
ENCFF943PDN	bam	bam		redacted alignments	hg19	ENCSR011MGQ	Histone ChIP-seq	UBERON:0014455	subcutaneous abdominal adipose tissue	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF807MUK/, /files/ENCFF338AWO/, /files/ENCFF731QRB/	244869102	ENCODE Processing Pipeline	045ef28067ed0260b60d6997b95049fa		https://www.encodeproject.org/files/ENCFF943PDN/@@download/ENCFF943PDN.bam				released	s3://encode-public/2018/01/19/69137665-a87f-44ae-9c05-d14d90b50c51/ENCFF943PDN.bam	moderate library complexity, inconsistent platforms, low read length, low read depth, mild to moderate bottlenecking		
ENCFF829HJP	bam	bam		unfiltered alignments	hg19	ENCSR601VHO	Histone ChIP-seq	UBERON:0011907	gastrocnemius medialis	tissue	Homo sapiens										H3K27ac-human	DNA						2018-12-19	ENCODE		sonication (generic)	200-600	1	1_1, 1_2		76					/files/ENCFF459NWR/, /files/ENCFF623DCA/, /files/ENCFF345URU/, /files/ENCFF916IPS/, /files/ENCFF807MUK/	3781412095	ENCODE Processing Pipeline	3d344b0294a85bbb6aea6fc674117f3b		https://www.encodeproject.org/files/ENCFF829HJP/@@download/ENCFF829HJP.bam				released	s3://encode-public/2018/06/13/a15fc282-41f6-4258-8ca0-b194857992d5/ENCFF829HJP.bam			
ENCFF965NGY	bam	bam		alignments	hg19	ENCSR601VHO	Histone ChIP-seq	UBERON:0011907	gastrocnemius medialis	tissue	Homo sapiens										H3K27ac-human	DNA						2018-12-19	ENCODE		sonication (generic)	200-600	1	1_1, 1_2		76					/files/ENCFF459NWR/, /files/ENCFF623DCA/, /files/ENCFF345URU/, /files/ENCFF916IPS/, /files/ENCFF807MUK/	3099800581	ENCODE Processing Pipeline	2dca7a2443dc98b3690f1454bf6feb41		https://www.encodeproject.org/files/ENCFF965NGY/@@download/ENCFF965NGY.bam				released	s3://encode-public/2018/06/13/cdeabd06-7c51-40aa-a8c1-d7059754d5b0/ENCFF965NGY.bam			
ENCFF505FRT	bam	bam		unfiltered alignments	hg19	ENCSR763IDK	Histone ChIP-seq	UBERON:0002367	prostate gland	tissue	Homo sapiens										H3K27ac-human	DNA						2017-08-28	ENCODE		sonication (generic)	200-600	1	1_1		76					/files/ENCFF951QTZ/, /files/ENCFF423DAR/, /files/ENCFF807MUK/, /files/ENCFF111ZHX/, /files/ENCFF652GCZ/, /files/ENCFF032TSP/, /files/ENCFF698USZ/	4430929160	ENCODE Processing Pipeline	1b7f164e285f9d03bf8f944112036be9		https://www.encodeproject.org/files/ENCFF505FRT/@@download/ENCFF505FRT.bam				released	s3://encode-public/2017/08/04/a8a03cb2-b8dc-4663-8c53-a57ab2789da3/ENCFF505FRT.bam			
ENCFF727JMX	bam	bam		alignments	hg19	ENCSR763IDK	Histone ChIP-seq	UBERON:0002367	prostate gland	tissue	Homo sapiens										H3K27ac-human	DNA						2017-08-28	ENCODE		sonication (generic)	200-600	1	1_1		76					/files/ENCFF951QTZ/, /files/ENCFF423DAR/, /files/ENCFF807MUK/, /files/ENCFF111ZHX/, /files/ENCFF652GCZ/, /files/ENCFF032TSP/, /files/ENCFF698USZ/	3761404140	ENCODE Processing Pipeline	2441aee732f65cbcb69908dde60935a9		https://www.encodeproject.org/files/ENCFF727JMX/@@download/ENCFF727JMX.bam				released	s3://encode-public/2017/08/04/ea4425d6-5603-4020-9bbf-4aa5877bf07d/ENCFF727JMX.bam			
ENCFF201ECI	bam	bam		unfiltered alignments	hg19	ENCSR763IDK	Histone ChIP-seq	UBERON:0002367	prostate gland	tissue	Homo sapiens										H3K27ac-human	DNA						2017-08-28	ENCODE		sonication (generic)	200-600	2	2_1		76					/files/ENCFF885CXC/, /files/ENCFF503OSZ/, /files/ENCFF807MUK/	2049720948	ENCODE Processing Pipeline	736865e05de93aae1bbfc561fdd4671d		https://www.encodeproject.org/files/ENCFF201ECI/@@download/ENCFF201ECI.bam				released	s3://encode-public/2019/09/03/4c7875ec-fcc2-4953-90bd-cdbdaebbf8f0/ENCFF201ECI.bam			
ENCFF072LBE	bam	bam		alignments	hg19	ENCSR763IDK	Histone ChIP-seq	UBERON:0002367	prostate gland	tissue	Homo sapiens										H3K27ac-human	DNA						2017-08-28	ENCODE		sonication (generic)	200-600	2	2_1		76					/files/ENCFF885CXC/, /files/ENCFF503OSZ/, /files/ENCFF807MUK/	1757131786	ENCODE Processing Pipeline	2df89b16305e4447d6129e11fd24350f		https://www.encodeproject.org/files/ENCFF072LBE/@@download/ENCFF072LBE.bam				released	s3://encode-public/2019/09/03/424c4405-7006-40be-b1c7-c81a3cf1e813/ENCFF072LBE.bam			
ENCFF161JBL	bam	bam		unfiltered alignments	hg19	ENCSR133NBJ	Histone ChIP-seq	UBERON:0000945	stomach	tissue	Homo sapiens										H3K27ac-human	DNA						2016-11-03	ENCODE		sonication (generic)	200-600	1	1_1		76					/files/ENCFF964NOS/, /files/ENCFF807MUK/, /files/ENCFF628GCG/	1703063308	ENCODE Processing Pipeline	664113aa5e2e29434e78893b94545b55		https://www.encodeproject.org/files/ENCFF161JBL/@@download/ENCFF161JBL.bam				released	s3://encode-public/2016/10/31/d60bf824-42a3-4346-85fd-9c965aa2b670/ENCFF161JBL.bam			
ENCFF925XNY	bam	bam		alignments	hg19	ENCSR133NBJ	Histone ChIP-seq	UBERON:0000945	stomach	tissue	Homo sapiens										H3K27ac-human	DNA						2016-11-03	ENCODE		sonication (generic)	200-600	1	1_1		76					/files/ENCFF964NOS/, /files/ENCFF807MUK/, /files/ENCFF628GCG/	1463255224	ENCODE Processing Pipeline	6e17da60eb6400f5ddefe184b7a9edb3		https://www.encodeproject.org/files/ENCFF925XNY/@@download/ENCFF925XNY.bam				released	s3://encode-public/2016/10/31/5aff3afb-86e3-4659-b817-b2741a3ad77a/ENCFF925XNY.bam			
ENCFF147LJT	bam	bam		unfiltered alignments	hg19	ENCSR778QHG	Histone ChIP-seq	UBERON:0001323	tibial nerve	tissue	Homo sapiens										H3K27ac-human	DNA						2018-12-11	ENCODE		sonication (generic)	200-600	1	1_1, 1_2		76					/files/ENCFF334EZW/, /files/ENCFF807MUK/, /files/ENCFF992XKE/, /files/ENCFF494BBS/, /files/ENCFF549LCU/	2548677609	ENCODE Processing Pipeline	58cee2e81438aefdab646854bbdeea31		https://www.encodeproject.org/files/ENCFF147LJT/@@download/ENCFF147LJT.bam				released	s3://encode-public/2018/11/27/5303acc5-6c55-4928-9bd1-71c0371ad69e/ENCFF147LJT.bam			
ENCFF899KZV	bam	bam		alignments	hg19	ENCSR778QHG	Histone ChIP-seq	UBERON:0001323	tibial nerve	tissue	Homo sapiens										H3K27ac-human	DNA						2018-12-11	ENCODE		sonication (generic)	200-600	1	1_1, 1_2		76					/files/ENCFF334EZW/, /files/ENCFF807MUK/, /files/ENCFF992XKE/, /files/ENCFF494BBS/, /files/ENCFF549LCU/	2138682582	ENCODE Processing Pipeline	080c936e9adfcdca24d37d0cab1465d6		https://www.encodeproject.org/files/ENCFF899KZV/@@download/ENCFF899KZV.bam				released	s3://encode-public/2018/11/27/efe30c91-80b4-46d1-9da2-0d81cf57d1bb/ENCFF899KZV.bam			
ENCFF926JXO	bam	bam		alignments	hg19	ENCSR318HUC	Histone ChIP-seq	UBERON:0001515	thoracic aorta	tissue	Homo sapiens										H3K27ac-human	DNA						2016-10-26	ENCODE		sonication (generic)	200-600	1	1_2		76					/files/ENCFF807MUK/, /files/ENCFF514FNB/	1901521645	ENCODE Processing Pipeline	c5514f7ed937c9f44539242b0581bd04		https://www.encodeproject.org/files/ENCFF926JXO/@@download/ENCFF926JXO.bam				released	s3://encode-public/2016/11/16/c2ec5e73-2cbf-4419-aa68-b3d411631d33/ENCFF926JXO.bam	moderate library complexity, mild to moderate bottlenecking		
ENCFF795ISZ	bam	bam		unfiltered alignments	hg19	ENCSR318HUC	Histone ChIP-seq	UBERON:0001515	thoracic aorta	tissue	Homo sapiens										H3K27ac-human	DNA						2016-10-26	ENCODE		sonication (generic)	200-600	1	1_2		76					/files/ENCFF807MUK/, /files/ENCFF514FNB/	2740855782	ENCODE Processing Pipeline	732fa74a703574cef3c95f4648288f8c		https://www.encodeproject.org/files/ENCFF795ISZ/@@download/ENCFF795ISZ.bam				released	s3://encode-public/2016/11/16/cc6b6d7c-5de1-4552-8dbd-cd57f432cf76/ENCFF795ISZ.bam	moderate library complexity, mild to moderate bottlenecking		
ENCFF258IAC	bam	bam		redacted alignments	hg19	ENCSR912TVO	Histone ChIP-seq	UBERON:0002305	layer of hippocampus	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_3		36					/files/ENCFF572SKC/, /files/ENCFF662HGE/, /files/ENCFF807MUK/, /files/ENCFF814HPU/	136277980	ENCODE Processing Pipeline	ddf608cacd16dd836b1796fcfddd8bad		https://www.encodeproject.org/files/ENCFF258IAC/@@download/ENCFF258IAC.bam				released	s3://encode-public/2018/01/20/88656604-3a3f-43c9-a370-11c622b0b82d/ENCFF258IAC.bam	low read depth, low read length, control low read depth		
ENCFF018VCO	bam	bam		redacted unfiltered alignments	hg19	ENCSR912TVO	Histone ChIP-seq	UBERON:0002305	layer of hippocampus	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_3		36					/files/ENCFF572SKC/, /files/ENCFF662HGE/, /files/ENCFF807MUK/, /files/ENCFF814HPU/	189952672	ENCODE Processing Pipeline	31bf8d7ca5329ca0eee39aed4d191a8a		https://www.encodeproject.org/files/ENCFF018VCO/@@download/ENCFF018VCO.bam				released	s3://encode-public/2018/01/20/b1a1ff37-ac2d-487b-b3c8-0cc56453d2d0/ENCFF018VCO.bam	low read depth, low read length, control low read depth		
ENCFF858PZR	bam	bam		unfiltered alignments	hg19	ENCSR136ZQZ	Histone ChIP-seq	UBERON:0000473	testis	tissue	Homo sapiens										H3K27ac-human	DNA						2019-02-12	ENCODE		sonication (generic)	200-600	1	1_1, 1_2		76					/files/ENCFF433VCF/, /files/ENCFF274PXW/, /files/ENCFF807MUK/, /files/ENCFF390GRW/, /files/ENCFF682TKX/, /files/ENCFF332BZM/, /files/ENCFF264VOW/, /files/ENCFF835AYA/, /files/ENCFF641XWI/	3199357080	ENCODE Processing Pipeline	6700505612563de70fe1de55413b0464		https://www.encodeproject.org/files/ENCFF858PZR/@@download/ENCFF858PZR.bam				released	s3://encode-public/2019/02/10/cd719a47-249f-4104-95b3-ecb122b9fdb8/ENCFF858PZR.bam			
ENCFF331CWZ	bam	bam		alignments	hg19	ENCSR136ZQZ	Histone ChIP-seq	UBERON:0000473	testis	tissue	Homo sapiens										H3K27ac-human	DNA						2019-02-12	ENCODE		sonication (generic)	200-600	1	1_1, 1_2		76					/files/ENCFF433VCF/, /files/ENCFF274PXW/, /files/ENCFF807MUK/, /files/ENCFF390GRW/, /files/ENCFF682TKX/, /files/ENCFF332BZM/, /files/ENCFF264VOW/, /files/ENCFF835AYA/, /files/ENCFF641XWI/	2697268766	ENCODE Processing Pipeline	c495519e2d59ea14666a99b3a570b63a		https://www.encodeproject.org/files/ENCFF331CWZ/@@download/ENCFF331CWZ.bam				released	s3://encode-public/2019/02/10/40985027-2003-45e7-b163-6439ce479b8c/ENCFF331CWZ.bam			
ENCFF209JAY	bam	bam		unfiltered alignments	hg19	ENCSR204TAU	Histone ChIP-seq	UBERON:0006920	esophagus squamous epithelium	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE		none, sonication (generic)	200-600	1	1_1, 1_2		76					/files/ENCFF246UOV/, /files/ENCFF807MUK/, /files/ENCFF204SXR/, /files/ENCFF269WVG/, /files/ENCFF083KAU/	3691743036	ENCODE Processing Pipeline	babde62dd1e67de3e5bd8cf84fff4735		https://www.encodeproject.org/files/ENCFF209JAY/@@download/ENCFF209JAY.bam				released	s3://encode-public/2018/11/27/edb8a0f7-5acb-49e0-b906-9016e97ed681/ENCFF209JAY.bam			
