Assay_Accessibility	Assay_H3K27ac	Audit ERROR_Accessibility	Audit ERROR_H3K27ac	Audit INTERNAL_ACTION_Accessibility	Audit INTERNAL_ACTION_H3K27ac	Audit NOT_COMPLIANT_Accessibility	Audit NOT_COMPLIANT_H3K27ac	Audit WARNING_Accessibility	Audit WARNING_H3K27ac	Biological replicate(s)_Accessibility	Biological replicate(s)_H3K27ac	Biosample genetic modifications categories	Biosample genetic modifications gene targets	Biosample genetic modifications methods	Biosample genetic modifications site coordinates_Accessibility	Biosample genetic modifications site coordinates_H3K27ac	Biosample genetic modifications targets	Biosample genetic modifications zygosity_Accessibility	Biosample genetic modifications zygosity_H3K27ac	Biosample organism	Biosample term id_Accessibility	Biosample term id_H3K27ac	Biosample term name	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample type_Accessibility	Biosample type_H3K27ac	Controlled by_Accessibility	Controlled by_H3K27ac	Derived from_Accessibility	Derived from_H3K27ac	Experiment accession_Accessibility	Experiment accession_H3K27ac	Experiment date released_Accessibility	Experiment date released_H3K27ac	Experiment target_Accessibility	Experiment target_H3K27ac	File Status_Accessibility	File Status_H3K27ac	File accession_Accessibility	File accession_H3K27ac	File assembly	File download URL_Accessibility	File download URL_H3K27ac	File format	File format type_Accessibility	File format type_H3K27ac	File type	Genome annotation	Lab	Library crosslinking method_Accessibility	Library crosslinking method_H3K27ac	Library depleted in_Accessibility	Library depleted in_H3K27ac	Library extraction method_Accessibility	Library extraction method_H3K27ac	Library fragmentation method_Accessibility	Library fragmentation method_H3K27ac	Library lysis method_Accessibility	Library lysis method_H3K27ac	Library made from_Accessibility	Library made from_H3K27ac	Library size range_Accessibility	Library size range_H3K27ac	Library strand specific_Accessibility	Library strand specific_H3K27ac	Mapped read length_Accessibility	Mapped read length_H3K27ac	Output type	Paired end_Accessibility	Paired end_H3K27ac	Paired with_Accessibility	Paired with_H3K27ac	Platform_Accessibility	Platform_H3K27ac	Project_Accessibility	Project_H3K27ac	RBNS protein concentration_Accessibility	RBNS protein concentration_H3K27ac	Read length_Accessibility	Read length_H3K27ac	Run type_Accessibility	Run type_H3K27ac	Size_Accessibility	Size_H3K27ac	Technical replicate(s)_Accessibility	Technical replicate(s)_H3K27ac	dbxrefs_Accessibility	dbxrefs_H3K27ac	md5sum_Accessibility	md5sum_H3K27ac	s3_uri_Accessibility	s3_uri_H3K27ac	File accession_H3K27ac bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	experiment not submitted to GEO	0.0	0.0	0.0	low spot score	low read depth, moderate library complexity, mild to moderate bottlenecking	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF332OMT, ENCFF479BUR, ENCFF549HLL, ENCFF575AXQ, ENCFF629TYB, ENCFF843RMW, ENCFF949MJX	ENCFF282DOJ, ENCFF807MUK	ENCSR641ZPF	ENCSR582UTE	2017-10-02	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF035CRF	ENCFF839HBL	hg19	https://www.encodeproject.org/files/ENCFF035CRF/@@download/ENCFF035CRF.bam	https://www.encodeproject.org/files/ENCFF839HBL/@@download/ENCFF839HBL.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	50.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	9023102766	1608860135	1_1	1_1	0.0	0.0	395cebdd79fe9ba79f22fdda90b36a1f	80653edfa741beede128f7891e8d8ccd	s3://encode-public/2017/09/14/0badd7f2-53b6-412a-93bf-dec8780c2aa6/ENCFF035CRF.bam	s3://encode-public/2017/05/10/e3257a1a-d18f-4a95-8ec9-d5a577887051/ENCFF839HBL.bam	ENCFF839HBL
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	experiment not submitted to GEO	0.0	0.0	0.0	low spot score	low read length, mild to moderate bottlenecking	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF332OMT, ENCFF479BUR, ENCFF549HLL, ENCFF575AXQ, ENCFF629TYB, ENCFF843RMW, ENCFF949MJX	ENCFF061QOM, ENCFF358COO, ENCFF807MUK	ENCSR641ZPF	ENCSR743DDX	2017-10-02	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF035CRF	ENCFF150PCH	hg19	https://www.encodeproject.org/files/ENCFF035CRF/@@download/ENCFF035CRF.bam	https://www.encodeproject.org/files/ENCFF150PCH/@@download/ENCFF150PCH.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	9023102766	1944976100	1_1	1_2	0.0	0.0	395cebdd79fe9ba79f22fdda90b36a1f	c90edfd6ed784ee27b391b5402f19fa2	s3://encode-public/2017/09/14/0badd7f2-53b6-412a-93bf-dec8780c2aa6/ENCFF035CRF.bam	s3://encode-public/2016/12/19/d4d2f8e3-6cc8-4fc9-9349-b1ec1b95bec5/ENCFF150PCH.bam	ENCFF150PCH
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth, low spot score	low read depth, moderate library complexity, mild to moderate bottlenecking	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF061HHO, ENCFF155PXO, ENCFF541DLH, ENCFF549HLL, ENCFF847HFF	ENCFF282DOJ, ENCFF807MUK	ENCSR726YMS	ENCSR582UTE	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF063IJW	ENCFF839HBL	hg19	https://www.encodeproject.org/files/ENCFF063IJW/@@download/ENCFF063IJW.bam	https://www.encodeproject.org/files/ENCFF839HBL/@@download/ENCFF839HBL.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	50.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	2355008361	1608860135	1_4	1_1	0.0	0.0	cdec1a2dd3579ab54b53f47987f401e0	80653edfa741beede128f7891e8d8ccd	s3://encode-public/2017/09/19/5a887e2b-c7a7-42c7-bc66-daca016fcbe3/ENCFF063IJW.bam	s3://encode-public/2017/05/10/e3257a1a-d18f-4a95-8ec9-d5a577887051/ENCFF839HBL.bam	ENCFF839HBL
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth, low spot score	low read length, mild to moderate bottlenecking	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF061HHO, ENCFF155PXO, ENCFF541DLH, ENCFF549HLL, ENCFF847HFF	ENCFF061QOM, ENCFF358COO, ENCFF807MUK	ENCSR726YMS	ENCSR743DDX	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF063IJW	ENCFF150PCH	hg19	https://www.encodeproject.org/files/ENCFF063IJW/@@download/ENCFF063IJW.bam	https://www.encodeproject.org/files/ENCFF150PCH/@@download/ENCFF150PCH.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	2355008361	1944976100	1_4	1_2	0.0	0.0	cdec1a2dd3579ab54b53f47987f401e0	c90edfd6ed784ee27b391b5402f19fa2	s3://encode-public/2017/09/19/5a887e2b-c7a7-42c7-bc66-daca016fcbe3/ENCFF063IJW.bam	s3://encode-public/2016/12/19/d4d2f8e3-6cc8-4fc9-9349-b1ec1b95bec5/ENCFF150PCH.bam	ENCFF150PCH
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	0.0	0.0	0.0	0.0	low read depth, low spot score	low read depth, moderate library complexity, mild to moderate bottlenecking	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF549HLL, ENCFF629RQV, ENCFF726SST	ENCFF282DOJ, ENCFF807MUK	ENCSR782SSS	ENCSR582UTE	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF532BMQ	ENCFF839HBL	hg19	https://www.encodeproject.org/files/ENCFF532BMQ/@@download/ENCFF532BMQ.bam	https://www.encodeproject.org/files/ENCFF839HBL/@@download/ENCFF839HBL.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	50.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	2669419885	1608860135	1_2	1_1	0.0	0.0	07e9a21bed39d101126c134f4c388801	80653edfa741beede128f7891e8d8ccd	s3://encode-public/2017/09/19/e41c647e-5461-42c9-9efb-297d14c47d35/ENCFF532BMQ.bam	s3://encode-public/2017/05/10/e3257a1a-d18f-4a95-8ec9-d5a577887051/ENCFF839HBL.bam	ENCFF839HBL
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	0.0	0.0	0.0	0.0	low read depth, low spot score	low read length, mild to moderate bottlenecking	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF549HLL, ENCFF629RQV, ENCFF726SST	ENCFF061QOM, ENCFF358COO, ENCFF807MUK	ENCSR782SSS	ENCSR743DDX	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF532BMQ	ENCFF150PCH	hg19	https://www.encodeproject.org/files/ENCFF532BMQ/@@download/ENCFF532BMQ.bam	https://www.encodeproject.org/files/ENCFF150PCH/@@download/ENCFF150PCH.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	2669419885	1944976100	1_2	1_2	0.0	0.0	07e9a21bed39d101126c134f4c388801	c90edfd6ed784ee27b391b5402f19fa2	s3://encode-public/2017/09/19/e41c647e-5461-42c9-9efb-297d14c47d35/ENCFF532BMQ.bam	s3://encode-public/2016/12/19/d4d2f8e3-6cc8-4fc9-9349-b1ec1b95bec5/ENCFF150PCH.bam	ENCFF150PCH
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth, low spot score	low read depth, moderate library complexity, mild to moderate bottlenecking	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF286LAO, ENCFF539REZ, ENCFF549HLL, ENCFF626JTB	ENCFF282DOJ, ENCFF807MUK	ENCSR627KFV	ENCSR582UTE	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF864RNP	ENCFF839HBL	hg19	https://www.encodeproject.org/files/ENCFF864RNP/@@download/ENCFF864RNP.bam	https://www.encodeproject.org/files/ENCFF839HBL/@@download/ENCFF839HBL.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	50.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	1672645229	1608860135	1_3	1_1	0.0	0.0	1b8f5294ce4dbd33bdcb35e10b7790ed	80653edfa741beede128f7891e8d8ccd	s3://encode-public/2017/09/19/c9307c55-2e7f-4422-898e-8795123c3899/ENCFF864RNP.bam	s3://encode-public/2017/05/10/e3257a1a-d18f-4a95-8ec9-d5a577887051/ENCFF839HBL.bam	ENCFF839HBL
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth, low spot score	low read length, mild to moderate bottlenecking	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF286LAO, ENCFF539REZ, ENCFF549HLL, ENCFF626JTB	ENCFF061QOM, ENCFF358COO, ENCFF807MUK	ENCSR627KFV	ENCSR743DDX	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF864RNP	ENCFF150PCH	hg19	https://www.encodeproject.org/files/ENCFF864RNP/@@download/ENCFF864RNP.bam	https://www.encodeproject.org/files/ENCFF150PCH/@@download/ENCFF150PCH.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	1672645229	1944976100	1_3	1_2	0.0	0.0	1b8f5294ce4dbd33bdcb35e10b7790ed	c90edfd6ed784ee27b391b5402f19fa2	s3://encode-public/2017/09/19/c9307c55-2e7f-4422-898e-8795123c3899/ENCFF864RNP.bam	s3://encode-public/2016/12/19/d4d2f8e3-6cc8-4fc9-9349-b1ec1b95bec5/ENCFF150PCH.bam	ENCFF150PCH
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low spot score	low read depth, moderate library complexity, mild to moderate bottlenecking	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF451KWR, ENCFF549HLL, ENCFF898RJJ	ENCFF282DOJ, ENCFF807MUK	ENCSR683YLO	ENCSR582UTE	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF789ART	ENCFF839HBL	hg19	https://www.encodeproject.org/files/ENCFF789ART/@@download/ENCFF789ART.bam	https://www.encodeproject.org/files/ENCFF839HBL/@@download/ENCFF839HBL.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	50.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	3906503556	1608860135	1_6	1_1	0.0	0.0	e1e92af9248d19e3a1b55692a7fd99f5	80653edfa741beede128f7891e8d8ccd	s3://encode-public/2017/09/19/576d9679-369a-493b-b1b5-c9e5953f132b/ENCFF789ART.bam	s3://encode-public/2017/05/10/e3257a1a-d18f-4a95-8ec9-d5a577887051/ENCFF839HBL.bam	ENCFF839HBL
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low spot score	low read length, mild to moderate bottlenecking	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF451KWR, ENCFF549HLL, ENCFF898RJJ	ENCFF061QOM, ENCFF358COO, ENCFF807MUK	ENCSR683YLO	ENCSR743DDX	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF789ART	ENCFF150PCH	hg19	https://www.encodeproject.org/files/ENCFF789ART/@@download/ENCFF789ART.bam	https://www.encodeproject.org/files/ENCFF150PCH/@@download/ENCFF150PCH.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	3906503556	1944976100	1_6	1_2	0.0	0.0	e1e92af9248d19e3a1b55692a7fd99f5	c90edfd6ed784ee27b391b5402f19fa2	s3://encode-public/2017/09/19/576d9679-369a-493b-b1b5-c9e5953f132b/ENCFF789ART.bam	s3://encode-public/2016/12/19/d4d2f8e3-6cc8-4fc9-9349-b1ec1b95bec5/ENCFF150PCH.bam	ENCFF150PCH
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth, low spot score	low read depth, moderate library complexity, mild to moderate bottlenecking	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF088TXE, ENCFF135RGN, ENCFF426THC, ENCFF491MFA, ENCFF549HLL, ENCFF718MLB, ENCFF780HTB, ENCFF883FMW, ENCFF985UXU	ENCFF282DOJ, ENCFF807MUK	ENCSR608AHQ	ENCSR582UTE	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF063QAZ	ENCFF839HBL	hg19	https://www.encodeproject.org/files/ENCFF063QAZ/@@download/ENCFF063QAZ.bam	https://www.encodeproject.org/files/ENCFF839HBL/@@download/ENCFF839HBL.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	50.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	1713599085	1608860135	1_8	1_1	0.0	0.0	78e84777d16cdb7a4097ef3809f34165	80653edfa741beede128f7891e8d8ccd	s3://encode-public/2017/09/19/ae39aeba-9295-4a8c-911b-807db201e681/ENCFF063QAZ.bam	s3://encode-public/2017/05/10/e3257a1a-d18f-4a95-8ec9-d5a577887051/ENCFF839HBL.bam	ENCFF839HBL
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth, low spot score	low read length, mild to moderate bottlenecking	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF088TXE, ENCFF135RGN, ENCFF426THC, ENCFF491MFA, ENCFF549HLL, ENCFF718MLB, ENCFF780HTB, ENCFF883FMW, ENCFF985UXU	ENCFF061QOM, ENCFF358COO, ENCFF807MUK	ENCSR608AHQ	ENCSR743DDX	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF063QAZ	ENCFF150PCH	hg19	https://www.encodeproject.org/files/ENCFF063QAZ/@@download/ENCFF063QAZ.bam	https://www.encodeproject.org/files/ENCFF150PCH/@@download/ENCFF150PCH.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	1713599085	1944976100	1_8	1_2	0.0	0.0	78e84777d16cdb7a4097ef3809f34165	c90edfd6ed784ee27b391b5402f19fa2	s3://encode-public/2017/09/19/ae39aeba-9295-4a8c-911b-807db201e681/ENCFF063QAZ.bam	s3://encode-public/2016/12/19/d4d2f8e3-6cc8-4fc9-9349-b1ec1b95bec5/ENCFF150PCH.bam	ENCFF150PCH
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth, low spot score	low read depth, moderate library complexity, mild to moderate bottlenecking	2	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF002DUL, ENCFF002DUM, ENCFF002DUN, ENCFF002DUO, ENCFF002DUQ, ENCFF002DUS, ENCFF549HLL	ENCFF282DOJ, ENCFF807MUK	ENCSR095GWE	ENCSR582UTE	2016-09-22	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF982MNF	ENCFF839HBL	hg19	https://www.encodeproject.org/files/ENCFF982MNF/@@download/ENCFF982MNF.bam	https://www.encodeproject.org/files/ENCFF839HBL/@@download/ENCFF839HBL.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	50.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	19935074192	1608860135	2_1	1_1	0.0	0.0	47a01dcccd891457c2ed972820880738	80653edfa741beede128f7891e8d8ccd	s3://encode-public/2017/09/10/9b871cc3-981f-420b-b0c0-04a0a18f136a/ENCFF982MNF.bam	s3://encode-public/2017/05/10/e3257a1a-d18f-4a95-8ec9-d5a577887051/ENCFF839HBL.bam	ENCFF839HBL
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth, low spot score	low read length, mild to moderate bottlenecking	2	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF002DUL, ENCFF002DUM, ENCFF002DUN, ENCFF002DUO, ENCFF002DUQ, ENCFF002DUS, ENCFF549HLL	ENCFF061QOM, ENCFF358COO, ENCFF807MUK	ENCSR095GWE	ENCSR743DDX	2016-09-22	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF982MNF	ENCFF150PCH	hg19	https://www.encodeproject.org/files/ENCFF982MNF/@@download/ENCFF982MNF.bam	https://www.encodeproject.org/files/ENCFF150PCH/@@download/ENCFF150PCH.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	19935074192	1944976100	2_1	1_2	0.0	0.0	47a01dcccd891457c2ed972820880738	c90edfd6ed784ee27b391b5402f19fa2	s3://encode-public/2017/09/10/9b871cc3-981f-420b-b0c0-04a0a18f136a/ENCFF982MNF.bam	s3://encode-public/2016/12/19/d4d2f8e3-6cc8-4fc9-9349-b1ec1b95bec5/ENCFF150PCH.bam	ENCFF150PCH
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	control insufficient read depth, insufficient read depth	low read depth, low spot score	low read length	1	2	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0000312	CL:0000312	keratinocyte	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	ENCFF001ECW, ENCFF549HLL	ENCFF000CNL, ENCFF807MUK	ENCSR000EPQ	ENCSR000ALK	2011-05-04	2011-02-10	0.0	H3K27ac-human	released	released	ENCFF283NKN	ENCFF582URB	hg19	https://www.encodeproject.org/files/ENCFF283NKN/@@download/ENCFF283NKN.bam	https://www.encodeproject.org/files/ENCFF582URB/@@download/ENCFF582URB.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	2216235406	498330399	1_1	2_1	0.0	0.0	67fe0b1182439bbad0723e87d81c1749	3ffab46a12bc708d6af52d1f23fecf20	s3://encode-public/2017/09/05/56250247-9a68-4f1c-a2a2-1ad23be873e8/ENCFF283NKN.bam	s3://encode-public/2017/04/04/87280359-ca19-4ea0-b6f3-71291d4122e7/ENCFF582URB.bam	ENCFF582URB
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	control insufficient read depth, insufficient read depth	low read depth, low spot score	low read length	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0000312	CL:0000312	keratinocyte	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	ENCFF001ECW, ENCFF549HLL	ENCFF000CNN, ENCFF807MUK	ENCSR000EPQ	ENCSR000ALK	2011-05-04	2011-02-10	0.0	H3K27ac-human	released	released	ENCFF283NKN	ENCFF537VGH	hg19	https://www.encodeproject.org/files/ENCFF283NKN/@@download/ENCFF283NKN.bam	https://www.encodeproject.org/files/ENCFF537VGH/@@download/ENCFF537VGH.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	2216235406	1285283729	1_1	1_1	0.0	0.0	67fe0b1182439bbad0723e87d81c1749	b49073a5a0868a510fbafe524ae15fff	s3://encode-public/2017/09/05/56250247-9a68-4f1c-a2a2-1ad23be873e8/ENCFF283NKN.bam	s3://encode-public/2017/04/04/d071d65a-0b9a-4247-b3d4-fa3dda8aa42b/ENCFF537VGH.bam	ENCFF537VGH
