numerical_id	unique_id	treatment_id	Assay_Accessibility	Assay_H3K27ac	Audit ERROR_Accessibility	Audit ERROR_H3K27ac	Audit NOT_COMPLIANT_Accessibility	Audit NOT_COMPLIANT_H3K27ac	Audit WARNING_Accessibility	Audit WARNING_H3K27ac	Biological replicate(s)_Accessibility	Biological replicate(s)_H3K27ac	Biosample age_Accessibility	Biosample age_H3K27ac	Biosample genetic modifications categories	Biosample genetic modifications gene targets	Biosample genetic modifications methods	Biosample genetic modifications site coordinates_Accessibility	Biosample genetic modifications site coordinates_H3K27ac	Biosample genetic modifications targets	Biosample genetic modifications zygosity_Accessibility	Biosample genetic modifications zygosity_H3K27ac	Biosample organism	Biosample stage	Biosample summary_Accessibility	Biosample summary_H3K27ac	Biosample term id_Accessibility	Biosample term id_H3K27ac	Biosample term name	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample type_Accessibility	Biosample type_H3K27ac	Controlled by_Accessibility	Controlled by_H3K27ac	Derived from_Accessibility	Derived from_H3K27ac	Experiment accession_Accessibility	Experiment accession_H3K27ac	Experiment date released_Accessibility	Experiment date released_H3K27ac	Experiment target_Accessibility	Experiment target_H3K27ac	File Status_Accessibility	File Status_H3K27ac	File accession_Accessibility	File accession_Accessibility bam	File accession_H3K27ac	File accession_H3K27ac bam	File assembly	File download URL_Accessibility	File download URL_H3K27ac	File format	File format type_Accessibility	File format type_H3K27ac	File type	Genome annotation	Index of_Accessibility	Index of_H3K27ac	Lab	Library crosslinking method_Accessibility	Library crosslinking method_H3K27ac	Library depleted in_Accessibility	Library depleted in_H3K27ac	Library extraction method_Accessibility	Library extraction method_H3K27ac	Library fragmentation method_Accessibility	Library fragmentation method_H3K27ac	Library lysis method_Accessibility	Library lysis method_H3K27ac	Library made from_Accessibility	Library made from_H3K27ac	Library size range_Accessibility	Library size range_H3K27ac	Library strand specific_Accessibility	Library strand specific_H3K27ac	Mapped read length_Accessibility	Mapped read length_H3K27ac	Output type	Paired end_Accessibility	Paired end_H3K27ac	Paired with_Accessibility	Paired with_H3K27ac	Platform_Accessibility	Platform_H3K27ac	Project_Accessibility	Project_H3K27ac	RBNS protein concentration_Accessibility	RBNS protein concentration_H3K27ac	Read length_Accessibility	Read length_H3K27ac	Run type_Accessibility	Run type_H3K27ac	Size_Accessibility	Size_H3K27ac	Technical replicate(s)_Accessibility	Technical replicate(s)_H3K27ac	dbxrefs_Accessibility	dbxrefs_H3K27ac	md5sum_Accessibility	md5sum_H3K27ac	s3_uri_Accessibility	s3_uri_H3K27ac
ID_10	cardiac_muscle_cell_originated_from_RUES2_0.0_1_1_cardiac_muscle_cell_originated_from_RUES2_0.0_1_1	0.0_0.0_0.0	DNase-seq	Histone ChIP-seq	0.0	0.0	0.0	0.0	low spot score	0.0	1	1	0.0	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	embryonic	cardiac_muscle_cell_originated_from_RUES2	cardiac_muscle_cell_originated_from_RUES2	CL:0000746	CL:0000746	cardiac muscle cell	0.0	0.0	0.0	in vitro differentiated cells	in vitro differentiated cells	0.0	0.0	/files/ENCFF496RSW/, /files/ENCFF208OHT/, /files/ENCFF769YXR/, /files/ENCFF533IRR/, /files/ENCFF900ROC/, /files/ENCFF415WFZ/, /files/ENCFF680WCU/, /files/ENCFF727GJW/, /files/ENCFF931SMP/, /files/ENCFF242LGB/, /files/ENCFF362ZCD/, /files/ENCFF126PXN/, /files/ENCFF006AMI/, /files/ENCFF114UAS/, /files/ENCFF206VSW/	/files/ENCFF110MCL/, /files/ENCFF236ZHP/, /files/ENCFF766VGS/, /files/ENCFF143SXY/, /files/ENCFF232TCS/	ENCSR842KCP	ENCSR000NPF	2017-11-22	2016-11-12	0.0	H3K27ac-human	released	released	ENCFF409TIA	ENCFF409TIA	ENCFF044HUP	ENCFF044HUP	GRCh38	https://www.encodeproject.org/files/ENCFF409TIA/@@download/ENCFF409TIA.bam	https://www.encodeproject.org/files/ENCFF044HUP/@@download/ENCFF044HUP.bam	bam	0.0	0.0	bam	0.0	0.0	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	none, sonication (generic)	0.0	0.0	DNA	DNA	0.0	200-600	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	9254754876	2259593060	1_1	1_1	0.0	0.0	ebe9cd00e5dfa0d0538166bd5a8ae1d1	83cbdd7020d21ab6ae5ac50cb320c7f0	s3://encode-public/2017/11/08/61d3ac0f-f1fb-438f-b20b-20a3c0f911ca/ENCFF409TIA.bam	s3://encode-public/2020/09/17/80c52c9b-da52-427d-8bf3-e277c0f57cc0/ENCFF044HUP.bam
ID_11	cardiac_muscle_cell_originated_from_RUES2_0.0_1_1_cardiac_muscle_cell_originated_from_RUES2_0.0_2_1	0.0_0.0_0.0	DNase-seq	Histone ChIP-seq	0.0	0.0	0.0	0.0	low spot score	0.0	1	2	0.0	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	embryonic	cardiac_muscle_cell_originated_from_RUES2	cardiac_muscle_cell_originated_from_RUES2	CL:0000746	CL:0000746	cardiac muscle cell	0.0	0.0	0.0	in vitro differentiated cells	in vitro differentiated cells	0.0	0.0	/files/ENCFF496RSW/, /files/ENCFF208OHT/, /files/ENCFF769YXR/, /files/ENCFF533IRR/, /files/ENCFF900ROC/, /files/ENCFF415WFZ/, /files/ENCFF680WCU/, /files/ENCFF727GJW/, /files/ENCFF931SMP/, /files/ENCFF242LGB/, /files/ENCFF362ZCD/, /files/ENCFF126PXN/, /files/ENCFF006AMI/, /files/ENCFF114UAS/, /files/ENCFF206VSW/	/files/ENCFF643CGH/, /files/ENCFF299TZK/, /files/ENCFF402UQN/, /files/ENCFF340KQN/, /files/ENCFF577YKS/, /files/ENCFF366LCI/, /files/ENCFF478OZK/	ENCSR842KCP	ENCSR000NPF	2017-11-22	2016-11-12	0.0	H3K27ac-human	released	released	ENCFF409TIA	ENCFF409TIA	ENCFF601FNZ	ENCFF601FNZ	GRCh38	https://www.encodeproject.org/files/ENCFF409TIA/@@download/ENCFF409TIA.bam	https://www.encodeproject.org/files/ENCFF601FNZ/@@download/ENCFF601FNZ.bam	bam	0.0	0.0	bam	0.0	0.0	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	none, sonication (generic)	0.0	0.0	DNA	DNA	0.0	200-600	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	9254754876	3563527566	1_1	2_1	0.0	0.0	ebe9cd00e5dfa0d0538166bd5a8ae1d1	2af9ec60bbfbbd9c30fda4658e31246b	s3://encode-public/2017/11/08/61d3ac0f-f1fb-438f-b20b-20a3c0f911ca/ENCFF409TIA.bam	s3://encode-public/2016/11/04/7a90e5f5-8d5b-4824-b54d-dadc62cc7402/ENCFF601FNZ.bam
ID_12	SK-N-MC_14 years_1_1_SK-N-MC_14 years_1_1	0.0_0.0_0.0	DNase-seq	Histone ChIP-seq	0.0	0.0	0.0	0.0	low read depth, low spot score	mixed run types	1	1	14 years	14 years	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	child	SK-N-MC	SK-N-MC	EFO:0002860	EFO:0002860	SK-N-MC	0.0	0.0	0.0	cell line	cell line	0.0	0.0	/files/ENCFF001EGT/, /files/ENCFF496RSW/	/files/ENCFF643CGH/, /files/ENCFF066HPX/	ENCSR000EPY	ENCSR835MMN	2011-05-04	2016-11-18	0.0	H3K27ac-human	released	released	ENCFF928YQC	ENCFF928YQC	ENCFF161ZDV	ENCFF161ZDV	GRCh38	https://www.encodeproject.org/files/ENCFF928YQC/@@download/ENCFF928YQC.bam	https://www.encodeproject.org/files/ENCFF161ZDV/@@download/ENCFF161ZDV.bam	bam	0.0	0.0	bam	0.0	0.0	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	see document	sonication (generic)	0.0	0.0	DNA	DNA	0.0	200-600	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1678504195	2061578227	1_1	1_1	0.0	0.0	e3908969a658cf78d9357201252076a9	157e179943a643079225d49ce8faa3cd	s3://encode-public/2016/10/23/0e9b4419-7fc6-421d-8adc-2da70abbab47/ENCFF928YQC.bam	s3://encode-public/2016/11/09/a846adb4-3b04-433d-b705-6dae9c606efc/ENCFF161ZDV.bam
ID_13	SK-N-MC_14 years_1_1_SK-N-MC_14 years_2_1	0.0_0.0_0.0	DNase-seq	Histone ChIP-seq	0.0	0.0	0.0	0.0	low read depth, low spot score	mixed run types	1	2	14 years	14 years	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	child	SK-N-MC	SK-N-MC	EFO:0002860	EFO:0002860	SK-N-MC	0.0	0.0	0.0	cell line	cell line	0.0	0.0	/files/ENCFF001EGT/, /files/ENCFF496RSW/	/files/ENCFF643CGH/, /files/ENCFF936KFD/	ENCSR000EPY	ENCSR835MMN	2011-05-04	2016-11-18	0.0	H3K27ac-human	released	released	ENCFF928YQC	ENCFF928YQC	ENCFF771BMP	ENCFF771BMP	GRCh38	https://www.encodeproject.org/files/ENCFF928YQC/@@download/ENCFF928YQC.bam	https://www.encodeproject.org/files/ENCFF771BMP/@@download/ENCFF771BMP.bam	bam	0.0	0.0	bam	0.0	0.0	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	see document	sonication (generic)	0.0	0.0	DNA	DNA	0.0	200-600	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1678504195	1385192515	1_1	2_1	0.0	0.0	e3908969a658cf78d9357201252076a9	ac425375fa28a8550c94f34a2d8386ee	s3://encode-public/2016/10/23/0e9b4419-7fc6-421d-8adc-2da70abbab47/ENCFF928YQC.bam	s3://encode-public/2016/11/14/f9e74e34-534d-4a07-8471-cd9863ebede4/ENCFF771BMP.bam
ID_14	SK-N-MC_14 years_2_1_SK-N-MC_14 years_1_1	0.0_0.0_0.0	DNase-seq	Histone ChIP-seq	0.0	0.0	0.0	0.0	low read depth, low spot score	mixed run types	2	1	14 years	14 years	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	child	SK-N-MC	SK-N-MC	EFO:0002860	EFO:0002860	SK-N-MC	0.0	0.0	0.0	cell line	cell line	0.0	0.0	/files/ENCFF001EGU/, /files/ENCFF496RSW/	/files/ENCFF643CGH/, /files/ENCFF066HPX/	ENCSR000EPY	ENCSR835MMN	2011-05-04	2016-11-18	0.0	H3K27ac-human	released	released	ENCFF404POK	ENCFF404POK	ENCFF161ZDV	ENCFF161ZDV	GRCh38	https://www.encodeproject.org/files/ENCFF404POK/@@download/ENCFF404POK.bam	https://www.encodeproject.org/files/ENCFF161ZDV/@@download/ENCFF161ZDV.bam	bam	0.0	0.0	bam	0.0	0.0	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	see document	sonication (generic)	0.0	0.0	DNA	DNA	0.0	200-600	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1739602532	2061578227	2_1	1_1	0.0	0.0	32204ada0185efb4564a5a0b5fefc17f	157e179943a643079225d49ce8faa3cd	s3://encode-public/2016/10/23/6f2466b4-748a-49ef-8139-7fc86efca224/ENCFF404POK.bam	s3://encode-public/2016/11/09/a846adb4-3b04-433d-b705-6dae9c606efc/ENCFF161ZDV.bam
ID_15	SK-N-MC_14 years_2_1_SK-N-MC_14 years_2_1	0.0_0.0_0.0	DNase-seq	Histone ChIP-seq	0.0	0.0	0.0	0.0	low read depth, low spot score	mixed run types	2	2	14 years	14 years	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	child	SK-N-MC	SK-N-MC	EFO:0002860	EFO:0002860	SK-N-MC	0.0	0.0	0.0	cell line	cell line	0.0	0.0	/files/ENCFF001EGU/, /files/ENCFF496RSW/	/files/ENCFF643CGH/, /files/ENCFF936KFD/	ENCSR000EPY	ENCSR835MMN	2011-05-04	2016-11-18	0.0	H3K27ac-human	released	released	ENCFF404POK	ENCFF404POK	ENCFF771BMP	ENCFF771BMP	GRCh38	https://www.encodeproject.org/files/ENCFF404POK/@@download/ENCFF404POK.bam	https://www.encodeproject.org/files/ENCFF771BMP/@@download/ENCFF771BMP.bam	bam	0.0	0.0	bam	0.0	0.0	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	see document	sonication (generic)	0.0	0.0	DNA	DNA	0.0	200-600	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1739602532	1385192515	2_1	2_1	0.0	0.0	32204ada0185efb4564a5a0b5fefc17f	ac425375fa28a8550c94f34a2d8386ee	s3://encode-public/2016/10/23/6f2466b4-748a-49ef-8139-7fc86efca224/ENCFF404POK.bam	s3://encode-public/2016/11/14/f9e74e34-534d-4a07-8471-cd9863ebede4/ENCFF771BMP.bam
ID_16	HepG2_15 years_1_1_HepG2_15 years_1_1	0.0_0.0_0.0	DNase-seq	Histone ChIP-seq	0.0	extremely low read depth	0.0	insufficient read depth	low spot score	low read length, inconsistent platforms	1	1	15 years	15 years	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	child	HepG2	HepG2	EFO:0001187	EFO:0001187	HepG2	0.0	0.0	0.0	cell line	cell line	0.0	0.0	/files/ENCFF496RSW/, /files/ENCFF002EQH/, /files/ENCFF002EQJ/, /files/ENCFF002EQG/, /files/ENCFF002EQI/	/files/ENCFF110MCL/, /files/ENCFF000BFD/	ENCSR149XIL	ENCSR000AMO	2015-08-18	2011-02-10	0.0	H3K27ac-human	released	released	ENCFF547FWL	ENCFF547FWL	ENCFF268MFV	ENCFF268MFV	GRCh38	https://www.encodeproject.org/files/ENCFF547FWL/@@download/ENCFF547FWL.bam	https://www.encodeproject.org/files/ENCFF268MFV/@@download/ENCFF268MFV.bam	bam	0.0	0.0	bam	0.0	0.0	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	see document	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	4603636411	273623550	1_1	1_1	0.0	0.0	12a4f7daff271e44ab4b13fdfa383b62	0b5eae3421dc6d8e652c17501ca202ff	s3://encode-public/2017/08/24/96b68393-0e90-49f5-a4c9-4c09ee1b74a6/ENCFF547FWL.bam	s3://encode-public/2020/09/30/80dfd8ee-f0ca-40c8-aa0b-dc01784cc3c3/ENCFF268MFV.bam
ID_17	HepG2_15 years_1_1_HepG2_15 years_2_1	0.0_0.0_0.0	DNase-seq	Histone ChIP-seq	0.0	extremely low read depth	0.0	insufficient read depth	low spot score	low read length, inconsistent platforms	1	2	15 years	15 years	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	child	HepG2	HepG2	EFO:0001187	EFO:0001187	HepG2	0.0	0.0	0.0	cell line	cell line	0.0	0.0	/files/ENCFF496RSW/, /files/ENCFF002EQH/, /files/ENCFF002EQJ/, /files/ENCFF002EQG/, /files/ENCFF002EQI/	/files/ENCFF643CGH/, /files/ENCFF000BFH/	ENCSR149XIL	ENCSR000AMO	2015-08-18	2011-02-10	0.0	H3K27ac-human	released	released	ENCFF547FWL	ENCFF547FWL	ENCFF449KNN	ENCFF449KNN	GRCh38	https://www.encodeproject.org/files/ENCFF547FWL/@@download/ENCFF547FWL.bam	https://www.encodeproject.org/files/ENCFF449KNN/@@download/ENCFF449KNN.bam	bam	0.0	0.0	bam	0.0	0.0	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	see document	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	4603636411	424945632	1_1	2_1	0.0	0.0	12a4f7daff271e44ab4b13fdfa383b62	d82f59c316bba5836917f548dd3d7f58	s3://encode-public/2017/08/24/96b68393-0e90-49f5-a4c9-4c09ee1b74a6/ENCFF547FWL.bam	s3://encode-public/2016/08/09/21a919dd-bea5-47e6-88fe-05378edcf42e/ENCFF449KNN.bam
ID_18	HepG2_15 years_2_1_HepG2_15 years_1_1	0.0_0.0_0.0	DNase-seq	Histone ChIP-seq	0.0	extremely low read depth	0.0	insufficient read depth	low spot score	low read length, inconsistent platforms	2	1	15 years	15 years	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	child	HepG2	HepG2	EFO:0001187	EFO:0001187	HepG2	0.0	0.0	0.0	cell line	cell line	0.0	0.0	/files/ENCFF496RSW/, /files/ENCFF002EQN/, /files/ENCFF002EQP/, /files/ENCFF002EQL/, /files/ENCFF002EQM/, /files/ENCFF002EQO/, /files/ENCFF002EQK/	/files/ENCFF110MCL/, /files/ENCFF000BFD/	ENCSR149XIL	ENCSR000AMO	2015-08-18	2011-02-10	0.0	H3K27ac-human	released	released	ENCFF788CUA	ENCFF788CUA	ENCFF268MFV	ENCFF268MFV	GRCh38	https://www.encodeproject.org/files/ENCFF788CUA/@@download/ENCFF788CUA.bam	https://www.encodeproject.org/files/ENCFF268MFV/@@download/ENCFF268MFV.bam	bam	0.0	0.0	bam	0.0	0.0	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	see document	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	21330726692	273623550	2_1	1_1	0.0	0.0	c6e9ace9ad765b8ddfd3c507670b2c97	0b5eae3421dc6d8e652c17501ca202ff	s3://encode-public/2017/08/24/921f848e-c121-4884-b2d0-2469a56c10c4/ENCFF788CUA.bam	s3://encode-public/2020/09/30/80dfd8ee-f0ca-40c8-aa0b-dc01784cc3c3/ENCFF268MFV.bam
ID_19	HepG2_15 years_2_1_HepG2_15 years_2_1	0.0_0.0_0.0	DNase-seq	Histone ChIP-seq	0.0	extremely low read depth	0.0	insufficient read depth	low spot score	low read length, inconsistent platforms	2	2	15 years	15 years	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	child	HepG2	HepG2	EFO:0001187	EFO:0001187	HepG2	0.0	0.0	0.0	cell line	cell line	0.0	0.0	/files/ENCFF496RSW/, /files/ENCFF002EQN/, /files/ENCFF002EQP/, /files/ENCFF002EQL/, /files/ENCFF002EQM/, /files/ENCFF002EQO/, /files/ENCFF002EQK/	/files/ENCFF643CGH/, /files/ENCFF000BFH/	ENCSR149XIL	ENCSR000AMO	2015-08-18	2011-02-10	0.0	H3K27ac-human	released	released	ENCFF788CUA	ENCFF788CUA	ENCFF449KNN	ENCFF449KNN	GRCh38	https://www.encodeproject.org/files/ENCFF788CUA/@@download/ENCFF788CUA.bam	https://www.encodeproject.org/files/ENCFF449KNN/@@download/ENCFF449KNN.bam	bam	0.0	0.0	bam	0.0	0.0	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	see document	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	21330726692	424945632	2_1	2_1	0.0	0.0	c6e9ace9ad765b8ddfd3c507670b2c97	d82f59c316bba5836917f548dd3d7f58	s3://encode-public/2017/08/24/921f848e-c121-4884-b2d0-2469a56c10c4/ENCFF788CUA.bam	s3://encode-public/2016/08/09/21a919dd-bea5-47e6-88fe-05378edcf42e/ENCFF449KNN.bam
ID_20	epithelial_cell_of_prostate_0.0_1_1_epithelial_cell_of_prostate_male_0.0_2_1	0.0_0.0_0.0	DNase-seq	Histone ChIP-seq	0.0	0.0	0.0	0.0	low read depth, low spot score	mild to moderate bottlenecking	1	2	0.0	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	epithelial_cell_of_prostate	epithelial_cell_of_prostate_male	CL:0002231	CL:0002231	epithelial cell of prostate	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	/files/ENCFF001EDZ/, /files/ENCFF001EDY/, /files/ENCFF496RSW/	/files/ENCFF052SOO/, /files/ENCFF643CGH/, /files/ENCFF036JGO/	ENCSR000EPU	ENCSR910PDW	2011-10-19	2017-03-03	0.0	H3K27ac-human	released	released	ENCFF126WQP	ENCFF126WQP	ENCFF551OYH	ENCFF551OYH	GRCh38	https://www.encodeproject.org/files/ENCFF126WQP/@@download/ENCFF126WQP.bam	https://www.encodeproject.org/files/ENCFF551OYH/@@download/ENCFF551OYH.bam	bam	0.0	0.0	bam	0.0	0.0	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	see document	0.0	0.0	0.0	DNA	DNA	0.0	450-650	0.0	0.0	0.0	100.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	2079617241	6721767807	1_1	2_1	0.0	0.0	84f597b640f0a75c14feb4406d791eb8	c5e6db124f4f8cc59d4f320d9876c0ea	s3://encode-public/2016/10/23/b1fc0d57-a466-4057-bfbf-b1dba7317f45/ENCFF126WQP.bam	s3://encode-public/2017/03/01/7dc1b87c-7bd0-4ce8-8ab9-3347ca4a1f13/ENCFF551OYH.bam
ID_21	epithelial_cell_of_prostate_0.0_1_1_epithelial_cell_of_prostate_male_0.0_1_1	0.0_0.0_0.0	DNase-seq	Histone ChIP-seq	0.0	0.0	0.0	0.0	low read depth, low spot score	mild to moderate bottlenecking	1	1	0.0	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	epithelial_cell_of_prostate	epithelial_cell_of_prostate_male	CL:0002231	CL:0002231	epithelial cell of prostate	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	/files/ENCFF001EDZ/, /files/ENCFF001EDY/, /files/ENCFF496RSW/	/files/ENCFF643CGH/, /files/ENCFF851FQK/, /files/ENCFF317KRC/	ENCSR000EPU	ENCSR910PDW	2011-10-19	2017-03-03	0.0	H3K27ac-human	released	released	ENCFF126WQP	ENCFF126WQP	ENCFF135UGN	ENCFF135UGN	GRCh38	https://www.encodeproject.org/files/ENCFF126WQP/@@download/ENCFF126WQP.bam	https://www.encodeproject.org/files/ENCFF135UGN/@@download/ENCFF135UGN.bam	bam	0.0	0.0	bam	0.0	0.0	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	see document	0.0	0.0	0.0	DNA	DNA	0.0	450-650	0.0	0.0	0.0	100.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	2079617241	8222654617	1_1	1_1	0.0	0.0	84f597b640f0a75c14feb4406d791eb8	a2e733ff9ee13c06030b81e10485e681	s3://encode-public/2016/10/23/b1fc0d57-a466-4057-bfbf-b1dba7317f45/ENCFF126WQP.bam	s3://encode-public/2017/03/01/05bbe31a-c8a8-4b3d-9979-a60bbfb29da7/ENCFF135UGN.bam
ID_22	epithelial_cell_of_prostate_0.0_2_1_epithelial_cell_of_prostate_male_0.0_2_1	0.0_0.0_0.0	DNase-seq	Histone ChIP-seq	0.0	0.0	0.0	0.0	low read depth, low spot score	mild to moderate bottlenecking	2	2	0.0	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	epithelial_cell_of_prostate	epithelial_cell_of_prostate_male	CL:0002231	CL:0002231	epithelial cell of prostate	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	/files/ENCFF001EEB/, /files/ENCFF001EEA/, /files/ENCFF496RSW/	/files/ENCFF052SOO/, /files/ENCFF643CGH/, /files/ENCFF036JGO/	ENCSR000EPU	ENCSR910PDW	2011-10-19	2017-03-03	0.0	H3K27ac-human	released	released	ENCFF736KPI	ENCFF736KPI	ENCFF551OYH	ENCFF551OYH	GRCh38	https://www.encodeproject.org/files/ENCFF736KPI/@@download/ENCFF736KPI.bam	https://www.encodeproject.org/files/ENCFF551OYH/@@download/ENCFF551OYH.bam	bam	0.0	0.0	bam	0.0	0.0	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	see document	0.0	0.0	0.0	DNA	DNA	0.0	450-650	0.0	0.0	0.0	100.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	2131270489	6721767807	2_1	2_1	0.0	0.0	3115fd64f368644baaf43c259d0d81c6	c5e6db124f4f8cc59d4f320d9876c0ea	s3://encode-public/2016/10/23/06b44dd5-c66c-458f-ad37-5c08801e09bb/ENCFF736KPI.bam	s3://encode-public/2017/03/01/7dc1b87c-7bd0-4ce8-8ab9-3347ca4a1f13/ENCFF551OYH.bam
ID_23	epithelial_cell_of_prostate_0.0_2_1_epithelial_cell_of_prostate_male_0.0_1_1	0.0_0.0_0.0	DNase-seq	Histone ChIP-seq	0.0	0.0	0.0	0.0	low read depth, low spot score	mild to moderate bottlenecking	2	1	0.0	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	epithelial_cell_of_prostate	epithelial_cell_of_prostate_male	CL:0002231	CL:0002231	epithelial cell of prostate	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	/files/ENCFF001EEB/, /files/ENCFF001EEA/, /files/ENCFF496RSW/	/files/ENCFF643CGH/, /files/ENCFF851FQK/, /files/ENCFF317KRC/	ENCSR000EPU	ENCSR910PDW	2011-10-19	2017-03-03	0.0	H3K27ac-human	released	released	ENCFF736KPI	ENCFF736KPI	ENCFF135UGN	ENCFF135UGN	GRCh38	https://www.encodeproject.org/files/ENCFF736KPI/@@download/ENCFF736KPI.bam	https://www.encodeproject.org/files/ENCFF135UGN/@@download/ENCFF135UGN.bam	bam	0.0	0.0	bam	0.0	0.0	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	see document	0.0	0.0	0.0	DNA	DNA	0.0	450-650	0.0	0.0	0.0	100.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	2131270489	8222654617	2_1	1_1	0.0	0.0	3115fd64f368644baaf43c259d0d81c6	a2e733ff9ee13c06030b81e10485e681	s3://encode-public/2016/10/23/06b44dd5-c66c-458f-ad37-5c08801e09bb/ENCFF736KPI.bam	s3://encode-public/2017/03/01/05bbe31a-c8a8-4b3d-9979-a60bbfb29da7/ENCFF135UGN.bam
