Assay_Accessibility	Assay_H3K27ac	Audit ERROR_Accessibility	Audit ERROR_H3K27ac	Audit INTERNAL_ACTION_Accessibility	Audit INTERNAL_ACTION_H3K27ac	Audit NOT_COMPLIANT_Accessibility	Audit NOT_COMPLIANT_H3K27ac	Audit WARNING_Accessibility	Audit WARNING_H3K27ac	Biological replicate(s)_Accessibility	Biological replicate(s)_H3K27ac	Biosample genetic modifications categories	Biosample genetic modifications gene targets	Biosample genetic modifications methods	Biosample genetic modifications site coordinates_Accessibility	Biosample genetic modifications site coordinates_H3K27ac	Biosample genetic modifications targets	Biosample genetic modifications zygosity_Accessibility	Biosample genetic modifications zygosity_H3K27ac	Biosample organism	Biosample stage_Accessibility	Biosample stage_H3K27ac	Biosample summary	Biosample term id_Accessibility	Biosample term id_H3K27ac	Biosample term name	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample type_Accessibility	Biosample type_H3K27ac	Controlled by_Accessibility	Controlled by_H3K27ac	Derived from_Accessibility	Derived from_H3K27ac	Experiment accession_Accessibility	Experiment accession_H3K27ac	Experiment date released_Accessibility	Experiment date released_H3K27ac	Experiment target_Accessibility	Experiment target_H3K27ac	File Status_Accessibility	File Status_H3K27ac	File accession_Accessibility	File accession_Accessibility bam	File accession_H3K27ac	File accession_H3K27ac bam	File assembly	File download URL_Accessibility	File download URL_H3K27ac	File format	File format type_Accessibility	File format type_H3K27ac	File type	Genome annotation	Lab	Library crosslinking method_Accessibility	Library crosslinking method_H3K27ac	Library depleted in_Accessibility	Library depleted in_H3K27ac	Library extraction method_Accessibility	Library extraction method_H3K27ac	Library fragmentation method_Accessibility	Library fragmentation method_H3K27ac	Library lysis method_Accessibility	Library lysis method_H3K27ac	Library made from_Accessibility	Library made from_H3K27ac	Library size range_Accessibility	Library size range_H3K27ac	Library strand specific_Accessibility	Library strand specific_H3K27ac	Mapped read length_Accessibility	Mapped read length_H3K27ac	Output type	Paired end_Accessibility	Paired end_H3K27ac	Paired with_Accessibility	Paired with_H3K27ac	Platform_Accessibility	Platform_H3K27ac	Project_Accessibility	Project_H3K27ac	RBNS protein concentration_Accessibility	RBNS protein concentration_H3K27ac	Read length_Accessibility	Read length_H3K27ac	Run type_Accessibility	Run type_H3K27ac	Size_Accessibility	Size_H3K27ac	Technical replicate(s)_Accessibility	Technical replicate(s)_H3K27ac	dbxrefs_Accessibility	dbxrefs_H3K27ac	md5sum_Accessibility	md5sum_H3K27ac	s3_uri_Accessibility	s3_uri_H3K27ac
DNase-seq DNase-seq	ChIP-seq ChIP-seq	inconsistent ontology term	inconsistent ontology term	0.0	0.0	0.0	0.0	low spot score	low read length, inconsistent platforms	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	neural stem progenitor cell	CL:0000047	CL:0000047	neural stem progenitor cell	0.0	0.0	0.0	in vitro differentiated cells	in vitro differentiated cells	0.0	0.0	ENCFF084HAF, ENCFF098KRD, ENCFF549HLL, ENCFF827HIG, ENCFF942ADO	ENCFF314JAW, ENCFF807MUK	ENCSR278FVO	ENCSR799SRL	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF541CGC	ENCFF541CGC_pooled	ENCFF508CXY	ENCFF508CXY	hg19	https://www.encodeproject.org/files/ENCFF541CGC/@@download/ENCFF541CGC.bam	https://www.encodeproject.org/files/ENCFF508CXY/@@download/ENCFF508CXY.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	2224142252	2302835893	1_4	1_1	0.0	0.0	fe04ae76a72945f68b586e9a9b799f30	d5b4c3d517addc64f674d23a59b7a1fa	s3://encode-public/2017/10/03/8aceb7bf-e58e-4329-ae6c-606a53d5357d/ENCFF541CGC.bam	s3://encode-public/2016/12/19/59dd9686-e352-4440-9559-71a58a823bde/ENCFF508CXY.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	inconsistent ontology term	inconsistent ontology term	0.0	0.0	0.0	0.0	low spot score	low read length, inconsistent platforms	1	2	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	neural stem progenitor cell	CL:0000047	CL:0000047	neural stem progenitor cell	0.0	0.0	0.0	in vitro differentiated cells	in vitro differentiated cells	0.0	0.0	ENCFF084HAF, ENCFF098KRD, ENCFF549HLL, ENCFF827HIG, ENCFF942ADO	ENCFF277BER, ENCFF807MUK	ENCSR278FVO	ENCSR799SRL	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF541CGC	ENCFF541CGC_pooled	ENCFF761CKM	ENCFF761CKM	hg19	https://www.encodeproject.org/files/ENCFF541CGC/@@download/ENCFF541CGC.bam	https://www.encodeproject.org/files/ENCFF761CKM/@@download/ENCFF761CKM.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	2224142252	1971358922	1_4	2_1	0.0	0.0	fe04ae76a72945f68b586e9a9b799f30	0e2b549ce16900976e45473b3c1733ba	s3://encode-public/2017/10/03/8aceb7bf-e58e-4329-ae6c-606a53d5357d/ENCFF541CGC.bam	s3://encode-public/2016/12/19/dee0a3e2-4065-4bad-8cf0-22ede0e8c3a7/ENCFF761CKM.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	inconsistent ontology term	inconsistent ontology term	0.0	0.0	0.0	0.0	low spot score	low read length, inconsistent platforms	1	3	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	neural stem progenitor cell	CL:0000047	CL:0000047	neural stem progenitor cell	0.0	0.0	0.0	in vitro differentiated cells	in vitro differentiated cells	0.0	0.0	ENCFF084HAF, ENCFF098KRD, ENCFF549HLL, ENCFF827HIG, ENCFF942ADO	ENCFF279KNT, ENCFF807MUK	ENCSR278FVO	ENCSR799SRL	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF541CGC	ENCFF541CGC_pooled	ENCFF866ZOA	ENCFF866ZOA	hg19	https://www.encodeproject.org/files/ENCFF541CGC/@@download/ENCFF541CGC.bam	https://www.encodeproject.org/files/ENCFF866ZOA/@@download/ENCFF866ZOA.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	2224142252	2502506311	1_4	3_1	0.0	0.0	fe04ae76a72945f68b586e9a9b799f30	7594efac1c3d0f3ce02808ef57c936fc	s3://encode-public/2017/10/03/8aceb7bf-e58e-4329-ae6c-606a53d5357d/ENCFF541CGC.bam	s3://encode-public/2016/12/19/7fe55b4d-6c0b-4005-a2c0-e7558e8192ae/ENCFF866ZOA.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth	low read depth, moderate library complexity, inconsistent platforms, low read length, mild to moderate bottlenecking	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	common myeloid progenitor, CD34-positive	CL:0001059	CL:0001059	common myeloid progenitor, CD34-positive	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	ENCFF270ZPP, ENCFF331UYM, ENCFF467ADD, ENCFF482MFT, ENCFF549HLL, ENCFF570HNL, ENCFF673QOZ, ENCFF984KZE	ENCFF141DLE, ENCFF807MUK, ENCFF882ANN, ENCFF913EAO	ENCSR453EVC	ENCSR620AZM	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF732ZRV	ENCFF732ZRV_pooled	ENCFF212VHM	ENCFF212VHM	hg19	https://www.encodeproject.org/files/ENCFF732ZRV/@@download/ENCFF732ZRV.bam	https://www.encodeproject.org/files/ENCFF212VHM/@@download/ENCFF212VHM.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	4188105709	1420957011	1_7	1_3	0.0	0.0	cd5c21f43e4c8e8070381b1a27e45fd8	6aa721c5fbe4d7506fc96aba3d23c7e7	s3://encode-public/2017/09/19/d2c71397-d690-4a08-9297-32764b333d91/ENCFF732ZRV.bam	s3://encode-public/2016/12/19/035f56eb-8df6-4542-9901-114507eea7e5/ENCFF212VHM.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	poor library complexity, severe bottlenecking, insufficient read depth	low read depth	moderate library complexity, mild to moderate bottlenecking, low read length, inconsistent platforms	1	2	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	common myeloid progenitor, CD34-positive	CL:0001059	CL:0001059	common myeloid progenitor, CD34-positive	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	ENCFF270ZPP, ENCFF331UYM, ENCFF467ADD, ENCFF482MFT, ENCFF549HLL, ENCFF570HNL, ENCFF673QOZ, ENCFF984KZE	ENCFF730JFU, ENCFF790KKL, ENCFF807MUK, ENCFF931MHO	ENCSR453EVC	ENCSR891KSP	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF732ZRV	ENCFF732ZRV_pooled	ENCFF225YVB	ENCFF225YVB	hg19	https://www.encodeproject.org/files/ENCFF732ZRV/@@download/ENCFF732ZRV.bam	https://www.encodeproject.org/files/ENCFF225YVB/@@download/ENCFF225YVB.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	4188105709	1294160990	1_7	2_1	0.0	0.0	cd5c21f43e4c8e8070381b1a27e45fd8	738e58334280c634f5a55deec5c34f05	s3://encode-public/2017/09/19/d2c71397-d690-4a08-9297-32764b333d91/ENCFF732ZRV.bam	s3://encode-public/2016/12/19/5c1e6861-9457-42ea-bda6-808c509db820/ENCFF225YVB.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth	low read depth, moderate library complexity, inconsistent platforms, low read length, mild to moderate bottlenecking	2	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	common myeloid progenitor, CD34-positive	CL:0001059	CL:0001059	common myeloid progenitor, CD34-positive	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	ENCFF164DKI, ENCFF549HLL, ENCFF776EIK	ENCFF141DLE, ENCFF807MUK, ENCFF882ANN, ENCFF913EAO	ENCSR122VUW	ENCSR620AZM	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF098LMK	ENCFF098LMK_pooled	ENCFF212VHM	ENCFF212VHM	hg19	https://www.encodeproject.org/files/ENCFF098LMK/@@download/ENCFF098LMK.bam	https://www.encodeproject.org/files/ENCFF212VHM/@@download/ENCFF212VHM.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	1753642166	1420957011	2_2	1_3	0.0	0.0	28846a4a3c7cd15dcf85c32dca948536	6aa721c5fbe4d7506fc96aba3d23c7e7	s3://encode-public/2017/10/05/5ccf108a-b584-4534-a0ec-ca54cc77e32e/ENCFF098LMK.bam	s3://encode-public/2016/12/19/035f56eb-8df6-4542-9901-114507eea7e5/ENCFF212VHM.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	poor library complexity, severe bottlenecking, insufficient read depth	low read depth	moderate library complexity, mild to moderate bottlenecking, low read length, inconsistent platforms	2	2	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	common myeloid progenitor, CD34-positive	CL:0001059	CL:0001059	common myeloid progenitor, CD34-positive	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	ENCFF164DKI, ENCFF549HLL, ENCFF776EIK	ENCFF730JFU, ENCFF790KKL, ENCFF807MUK, ENCFF931MHO	ENCSR122VUW	ENCSR891KSP	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF098LMK	ENCFF098LMK_pooled	ENCFF225YVB	ENCFF225YVB	hg19	https://www.encodeproject.org/files/ENCFF098LMK/@@download/ENCFF098LMK.bam	https://www.encodeproject.org/files/ENCFF225YVB/@@download/ENCFF225YVB.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	1753642166	1294160990	2_2	2_1	0.0	0.0	28846a4a3c7cd15dcf85c32dca948536	738e58334280c634f5a55deec5c34f05	s3://encode-public/2017/10/05/5ccf108a-b584-4534-a0ec-ca54cc77e32e/ENCFF098LMK.bam	s3://encode-public/2016/12/19/5c1e6861-9457-42ea-bda6-808c509db820/ENCFF225YVB.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	experiment not submitted to GEO	0.0	0.0	0.0	low spot score	mild to moderate bottlenecking	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	adrenal gland	UBERON:0002369	UBERON:0002369	adrenal gland	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF002SGY, ENCFF168RHT, ENCFF296PIU, ENCFF549HLL, ENCFF652RZI, ENCFF661NMZ, ENCFF872NWL	ENCFF697BQR, ENCFF807MUK	ENCSR597NVK	ENCSR094VJC	2017-10-01	2016-08-09	0.0	H3K27ac-human	released	released	ENCFF241DIK	ENCFF241DIK_pooled	ENCFF727XGJ	ENCFF727XGJ	hg19	https://www.encodeproject.org/files/ENCFF241DIK/@@download/ENCFF241DIK.bam	https://www.encodeproject.org/files/ENCFF727XGJ/@@download/ENCFF727XGJ.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	74.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	12651541312	1661018196	1_1	1_1	0.0	0.0	1384e7dfb65c787cb0e378873a9e3a6b	c7c899b29223afdb0ffb7dd0f17149f2	s3://encode-public/2017/09/19/3fbff4f9-dab6-4c0a-bc3d-417c09cb9249/ENCFF241DIK.bam	s3://encode-public/2016/10/26/73819421-a486-4aee-9ee2-435c5f6348fd/ENCFF727XGJ.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	experiment not submitted to GEO	biological replicates with identical biosample	0.0	0.0	low spot score	0.0	1	2	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	adrenal gland	UBERON:0002369	UBERON:0002369	adrenal gland	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF002SGY, ENCFF168RHT, ENCFF296PIU, ENCFF549HLL, ENCFF652RZI, ENCFF661NMZ, ENCFF872NWL	ENCFF215HBL, ENCFF807MUK	ENCSR597NVK	ENCSR177QFY	2017-10-01	2016-10-24	0.0	H3K27ac-human	released	released	ENCFF241DIK	ENCFF241DIK_pooled	ENCFF975XPS	ENCFF975XPS	hg19	https://www.encodeproject.org/files/ENCFF241DIK/@@download/ENCFF241DIK.bam	https://www.encodeproject.org/files/ENCFF975XPS/@@download/ENCFF975XPS.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	12651541312	1683840318	1_1	2_1	0.0	0.0	1384e7dfb65c787cb0e378873a9e3a6b	a6683807a787ce1ad0ae607a094c8fb9	s3://encode-public/2017/09/19/3fbff4f9-dab6-4c0a-bc3d-417c09cb9249/ENCFF241DIK.bam	s3://encode-public/2016/10/26/93b36371-39e0-4100-85e4-f0ed6d378257/ENCFF975XPS.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	experiment not submitted to GEO	0.0	0.0	0.0	0.0	low read length, inconsistent platforms	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	sigmoid colon	UBERON:0001159	UBERON:0001159	sigmoid colon	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF059PYS, ENCFF255JSR, ENCFF270DKA, ENCFF549HLL, ENCFF683OIU	ENCFF690WBN, ENCFF807MUK	ENCSR276ITP	ENCSR213SMK	2019-11-08	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF983AAB	ENCFF983AAB	ENCFF513EGS	ENCFF513EGS	hg19	https://www.encodeproject.org/files/ENCFF983AAB/@@download/ENCFF983AAB.bam	https://www.encodeproject.org/files/ENCFF513EGS/@@download/ENCFF513EGS.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	12927382627	1969634005	1_1	1_1	0.0	0.0	dc546c54b224afef25af59163b8f0afa	6344140012f026e1722683fd9fed028b	s3://encode-public/2019/09/06/118fdd22-3562-482b-9998-2e45d1065529/ENCFF983AAB.bam	s3://encode-public/2017/05/09/68bd28dd-12dc-4ab2-b274-b408de34465d/ENCFF513EGS.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	poor library complexity, severe bottlenecking	low read depth	low read depth, mild to moderate bottlenecking, inconsistent platforms	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	small intestine	UBERON:0002108	UBERON:0002108	small intestine	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF549HLL, ENCFF645DKH, ENCFF894RXP	ENCFF349RCJ, ENCFF668PTO, ENCFF684LMP, ENCFF807MUK	ENCSR860NDZ	ENCSR543CPW	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF311UPR	ENCFF311UPR_pooled	ENCFF028ZDP	ENCFF028ZDP	hg19	https://www.encodeproject.org/files/ENCFF311UPR/@@download/ENCFF311UPR.bam	https://www.encodeproject.org/files/ENCFF028ZDP/@@download/ENCFF028ZDP.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	2212216998	2636007923	1_3	1_3	0.0	0.0	438d769d1ce8846470c58b5fdb47fa3a	5a23a71eaa13da28e9bd57ec26a891fd	s3://encode-public/2017/09/19/fcafca4c-884f-42b1-9290-24a958c2263d/ENCFF311UPR.bam	s3://encode-public/2017/03/27/e5d700ca-0d96-48e7-b5f2-ddfbed9c1403/ENCFF028ZDP.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low spot score	low read length, control low read depth, low read depth	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	placenta	UBERON:0001987	UBERON:0001987	placenta	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF173NIQ, ENCFF498RZA, ENCFF549HLL, ENCFF576BVB, ENCFF770REL, ENCFF772DZT, ENCFF874JUP	ENCFF493XWO, ENCFF807MUK, ENCFF907YMF	ENCSR575VMI	ENCSR498ZRC	2016-05-09	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF551BNW	ENCFF551BNW_pooled	ENCFF863QXI	ENCFF863QXI	hg19	https://www.encodeproject.org/files/ENCFF551BNW/@@download/ENCFF551BNW.bam	https://www.encodeproject.org/files/ENCFF863QXI/@@download/ENCFF863QXI.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	11351755918	1242606630	1_1	1_2	0.0	0.0	7945a0179eb19f74aaf94ea1ef7bd11e	4457ac77ffbab952892b21042d5d17a0	s3://encode-public/2017/10/08/cc74759e-6a89-435a-ac56-a403d8a8e0c5/ENCFF551BNW.bam	s3://encode-public/2016/12/19/0bc6d7c3-fe92-4c82-8d0b-edeb605f4dbf/ENCFF863QXI.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low spot score	low read length, control low read depth, low read depth	2	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	placenta	UBERON:0001987	UBERON:0001987	placenta	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF085BKQ, ENCFF194NKC, ENCFF523GES, ENCFF527ROA, ENCFF549HLL, ENCFF615BON, ENCFF900LCO	ENCFF493XWO, ENCFF807MUK, ENCFF907YMF	ENCSR575VMI	ENCSR498ZRC	2016-05-09	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF809DHL	ENCFF809DHL	ENCFF863QXI	ENCFF863QXI	hg19	https://www.encodeproject.org/files/ENCFF809DHL/@@download/ENCFF809DHL.bam	https://www.encodeproject.org/files/ENCFF863QXI/@@download/ENCFF863QXI.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	8611980025	1242606630	2_1	1_2	0.0	0.0	9a386825931b23978ec1c2ffe3685cf9	4457ac77ffbab952892b21042d5d17a0	s3://encode-public/2017/10/08/b1329bcd-3abc-46b8-948f-c462c9fffb54/ENCFF809DHL.bam	s3://encode-public/2016/12/19/0bc6d7c3-fe92-4c82-8d0b-edeb605f4dbf/ENCFF863QXI.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	experiment not submitted to GEO	0.0	0.0	poor library complexity	low spot score	low read length, mild to moderate bottlenecking	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	heart left ventricle	UBERON:0002084	UBERON:0002084	heart left ventricle	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF305QSJ, ENCFF402BOK, ENCFF458NEX, ENCFF499WGN, ENCFF549HLL	ENCFF050SFL, ENCFF807MUK	ENCSR070CMW	ENCSR557DFM	2017-10-01	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF825TUU	ENCFF825TUU	ENCFF598WLQ	ENCFF598WLQ	hg19	https://www.encodeproject.org/files/ENCFF825TUU/@@download/ENCFF825TUU.bam	https://www.encodeproject.org/files/ENCFF598WLQ/@@download/ENCFF598WLQ.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	12232011109	2151192932	1_1	1_1	0.0	0.0	fd0114824f47b88295b4b48f06a780aa	7aa00d2f37af51516e2236498ebbb86a	s3://encode-public/2017/09/19/d302ba0f-11ff-4f77-a4c3-80fafcc8bd2e/ENCFF825TUU.bam	s3://encode-public/2016/12/19/0ba2c458-5bb0-4326-ac59-8807e190ad25/ENCFF598WLQ.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status, unreplicated experiment	0.0	0.0	poor library complexity	low spot score	low read length, mild to moderate bottlenecking	2	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	heart left ventricle	UBERON:0002084	UBERON:0002084	heart left ventricle	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF116DGX, ENCFF261DWN, ENCFF328PJC, ENCFF382BXT, ENCFF549HLL, ENCFF622JSG, ENCFF670XUB, ENCFF796XFP, ENCFF849DKX	ENCFF050SFL, ENCFF807MUK	ENCSR501FWC	ENCSR557DFM	2016-05-09	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF225JGI	ENCFF225JGI	ENCFF598WLQ	ENCFF598WLQ	hg19	https://www.encodeproject.org/files/ENCFF225JGI/@@download/ENCFF225JGI.bam	https://www.encodeproject.org/files/ENCFF598WLQ/@@download/ENCFF598WLQ.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	10285085229	2151192932	2_1	1_1	0.0	0.0	dc7234bc5eeb30dfa84c2b9bb9b32218	7aa00d2f37af51516e2236498ebbb86a	s3://encode-public/2017/09/10/51a716e9-7dfc-4b18-8491-eb16752d78ee/ENCFF225JGI.bam	s3://encode-public/2016/12/19/0ba2c458-5bb0-4326-ac59-8807e190ad25/ENCFF598WLQ.bam
